#Speed,Bearing,time
0.0,0.0,1
0.0,0.0,2
0.0,0.0,3
0.0,0.0,4
0.0,0.0,5
0.0,0.0,6
0.0,0.0,7
0.0,0.0,8
0.0,0.0,9
0.0,0.0,10
0.0,0.0,11
0.0,0.0,12
0.0,0.0,13
0.0,0.0,14
0.0,0.0,15
0.0,0.0,16
0.0,0.0,17
0.0,0.0,18
0.0,0.0,19
0.0,0.0,20
0.0,0.0,21
0.0,0.0,22
0.0,0.0,23
0.0,0.0,24
0.0,0.0,25
0.0,0.0,26
0.0,0.0,27
0.0,0.0,28
0.0,0.0,29
0.0,0.0,30
0.0,0.0,31
0.0,0.0,32
0.0,0.0,33
0.0,0.0,34
0.0,0.0,35
0.0,0.0,36
0.000124399997314,3.14159265359,37
0.0,0.0,38
0.0125918650174,-2.39942590749,39
0.00607125983092,-2.39938107106,40
0.0,0.0,41
0.00586190624507,-2.39941095309,42
0.0,0.0,43
0.0,0.0,44
0.000104341741787,3.14159265359,45
0.000101074997432,3.14159265359,46
0.0103024357956,-2.39942587065,47
0.0,0.0,48
0.0100016856783,-2.59283823568,49
0.00971401700146,-2.39939595058,50
0.0,0.0,51
0.00944603707069,-2.59283820698,52
0.0091886599753,-2.39941086542,53
0.0,0.0,54
0.0134204143886,-2.39941084145,55
0.00436122090744,-2.71165199865,56
0.0,0.0,57
0.00849835715011,-2.06993250774,58
0.00414622746907,-2.39941082176,59
0.00404677503158,-1.57079632055,60
0.0,0.0,61
0.00790509080934,-1.57079631535,62
0.0,0.0,63
0.0,0.0,64
0.0,0.0,65
0.0,0.0,66
0.0,0.0,67
0.0,0.0,68
6.73873747757e-05,3.14159265359,69
0.0,0.0,70
0.0,0.0,71
0.0,0.0,72
0.0,0.0,73
0.0,0.0,74
6.22037305622e-05,0.0,75
0.0,0.0,76
0.0,0.0,77
0.0,0.0,78
0.0,0.0,79
0.0,0.0,80
0.0,0.0,81
0.0,0.0,82
0.0,0.0,83
0.0,0.0,84
0.0,0.0,85
0.0,0.0,86
0.0,0.0,87
5.3026130971e-05,3.14159265359,88
0.00274186011027,-2.39938092083,89
0.0,0.0,90
0.000102685523566,3.14159265359,91
5.0537498716e-05,3.14159265359,92
0.0,0.0,93
0.0,0.0,94
0.0025755324715,-2.39944067274,95
9.65521479587e-05,3.14159265359,96
0.0,0.0,97
4.75675586652e-05,3.14159265359,98
0.00246325464738,-1.57079632055,99
0.0,0.0,100
4.62084856487e-05,3.14159265359,101
0.0,0.0,102
0.0,0.0,103
4.49222211666e-05,3.14159265359,104
0.00465726726269,-2.39942568168,105
0.00459550858996,-2.59282471491,106
0.0,0.0,107
0.00226974906756,-2.84492633776,108
0.00447599104083,-2.7116405111,109
0.0,0.0,110
0.00221079474137,-2.84492631319,111
0.00217942800319,-2.39941065075,112
0.0,0.0,113
0.00215300853905,-2.71164048362,114
0.00425071888375,-2.59283797569,115
0.0,0.0,116
0.0020998480402,-2.71165182905,117
0.00207411584319,-2.71166318368,118
0.0,0.0,119
0.0,0.0,120
3.85070712269e-05,0.0,121
0.00199958384174,-1.57079632055,122
0.0,0.0,123
0.0,0.0,124
0.0,0.0,125
0.00193141621077,1.57079632055,126
0.0,0.0,127
0.0,0.0,128
3.59377770019e-05,0.0,129
0.0,0.0,130
0.0,0.0,131
0.0,0.0,132
0.0,0.0,133
0.0,0.0,134
0.0,0.0,135
0.0,0.0,136
0.0,0.0,137
0.0,0.0,138
0.0,0.0,139
0.0,0.0,140
0.0,0.0,141
0.0,0.0,142
0.0,0.0,143
0.00169964624398,-1.57079632055,144
0.0,0.0,145
0.0,0.0,146
0.0,0.0,147
0.0,0.0,148
0.0,0.0,149
0.0,0.0,150
0.0,0.0,151
0.0,0.0,152
0.0,0.0,153
0.0,0.0,154
0.0,0.0,155
0.0,0.0,156
0.0,0.0,157
0.0,0.0,158
0.0,0.0,159
0.0,0.0,160
0.0,0.0,161
0.0,0.0,162
0.0,0.0,163
0.0,0.0,164
0.0,0.0,165
0.0,0.0,166
0.0,0.0,167
0.0,0.0,168
0.0,0.0,169
0.0,0.0,170
0.0,0.0,171
0.0,0.0,172
0.0,0.0,173
0.0,0.0,174
0.0,0.0,175
0.0,0.0,176
0.0,0.0,177
0.0,0.0,178
0.0,0.0,179
0.0,0.0,180
0.0,0.0,181
0.0,0.0,182
0.0,0.0,183
0.0013280890449,2.39938071392,184
0.00131850929571,-2.71165181108,185
0.0,0.0,186
0.0,0.0,187
0.00129743993012,-1.57079632055,188
0.0,0.0,189
0.0,0.0,190
0.00127785287962,-1.57079632055,191
0.0,0.0,192
0.0,0.0,193
2.39585179555e-05,3.14159265359,194
0.0,0.0,195
0.00124966496426,1.57079632055,196
2.3610175149e-05,3.14159265359,197
2.34390869232e-05,3.14159265359,198
0.0,0.0,199
0.0,0.0,200
