#Speed,Bearing,time
3.57024164568,0.448578687445,1
2.12430285129,0.65238402359,2
0.0,0.0,3
1.30293843766,0.628676162604,4
1.05378048312,0.56329580555,5
0.0,0.0,6
0.651752859505,0.429803129898,7
0.606999662377,0.579764551262,8
0.0,0.0,9
0.573605433147,0.589610134084,10
0.434329594238,0.597299009349,11
0.0,0.0,12
0.322945107886,0.54088960711,13
0.247203501731,0.609710169993,14
0.198268318734,0.646679996155,15
0.0,0.0,16
0.143786559588,0.741999847332,17
0.0485516322974,0.741999841263,18
0.0,0.0,19
0.00086254546027,3.14159265359,20
0.0106879555968,-2.98996839989,21
0.119934210006,-2.07009853312,22
0.0,0.0,23
0.00945384466749,-2.84502845348,24
0.0626127976653,0.619420307316,25
0.0,0.0,26
0.110468787194,0.611434471067,27
0.121388120622,0.652381641307,28
0.131328974425,0.595537338951,29
0.0,0.0,30
0.14039202558,0.627813439333,31
0.141625621335,0.614208413123,32
0.0,0.0,33
0.12917405651,0.556503021598,34
0.248331413363,0.967542406506,35
0.182567227526,0.524055479011,36
0.0,0.0,37
0.169974374687,0.52811801236,38
0.181701358246,0.5168538457,39
0.0,0.0,40
0.158663556654,0.474298848299,41
0.0768531955109,0.296573552577,42
0.164651828421,0.563292040456,43
0.0,0.0,44
0.154513022347,0.558643620872,45
0.174957017102,0.579760911436,46
0.0,0.0,47
0.194221922569,0.642458925476,48
0.188839799824,0.588046975734,49
0.179141255836,0.593470610566,50
0.0,0.0,51
0.174433683157,0.568215980821,52
0.17431797781,0.571676624413,53
0.0,0.0,54
0.161465872165,0.556498189514,55
0.149234420003,0.565526786844,56
0.149724885814,0.57799362281,57
0.0,0.0,58
0.162059669972,0.552229349551,59
0.150640772169,0.593468336445,60
0.0,0.0,61
0.14728945452,0.611426544492,62
0.144085684715,0.620765371945,63
0.137406372446,0.608527660004,64
0.0,0.0,65
0.141637903971,0.548588675412,66
0.124867141942,0.574345251729,67
0.0,0.0,68
0.132573952278,0.544809098383,69
0.126639145088,0.556495995609,70
0.124208864188,0.533364729634,71
0.0,0.0,72
0.112241880934,0.544378955251,73
0.103870064902,0.535395432388,74
0.0,0.0,75
0.092706431345,0.558637528563,76
0.0698095984152,0.529837276204,77
0.0566539711814,0.556492589079,78
0.0,0.0,79
