#Speed,Bearing,time,lat,lng
0.0,0.0,1,23.49457,87.3171583333
0.0,0.0,2,23.49457,87.3171583333
0.0,0.0,3,23.49457,87.3171583333
0.0,0.0,4,23.49457,87.3171583333
0.0,0.0,5,23.49457,87.3171583333
0.00323459399541,3.14159265359,6,23.4945683333,87.3171583333
0.0,0.0,7,23.4945683333,87.3171583333
0.0,0.0,8,23.4945683333,87.3171583333
0.0,0.0,9,23.4945683333,87.3171583333
0.0,0.0,10,23.4945683333,87.3171583333
0.0,0.0,11,23.4945683333,87.3171583333
0.0,0.0,12,23.4945683333,87.3171583333
0.0,0.0,13,23.4945683333,87.3171583333
0.0,0.0,14,23.4945683333,87.3171583333
0.0,0.0,15,23.4945683333,87.3171583333
0.0,0.0,16,23.4945683333,87.3171583333
0.00323439991783,3.14159265359,17,23.4945666667,87.3171583333
0.00970358790247,3.14159265359,18,23.4945616667,87.3171583333
0.0129381819102,3.14159265359,19,23.494555,87.3171583333
0.00970358790247,3.14159265359,20,23.49455,87.3171583333
0.00970358790864,3.14159265359,21,23.494545,87.3171583333
0.00970358790247,3.14159265359,22,23.49454,87.3171583333
0.170241262639,2.84490972604,23,23.494535,87.31716
0.0129381818979,3.14159265359,24,23.4945283333,87.31716
0.00970358790864,3.14159265359,25,23.4945233333,87.31716
0.00970358790247,3.14159265359,26,23.4945183333,87.31716
0.170241290532,2.8449096799,27,23.4945133333,87.3171616667
0.0064689939194,3.14159265359,28,23.49451,87.3171616667
0.0129381818979,3.14159265359,29,23.4945033333,87.3171616667
0.0129379878203,3.14159265359,30,23.4944966667,87.3171616667
0.170446112761,2.91622312698,31,23.49449,87.3171633333
0.170241327009,2.84490961945,32,23.494485,87.317165
0.170087623042,2.71164059824,33,23.4944816667,87.3171666667
0.00646918799081,3.14159265359,34,23.4944783333,87.3171666667
0.169995339729,-2.39938088114,35,23.4944766667,87.317165
0.169995345571,-2.39941076412,36,23.494475,87.3171633333
0.00323459399541,3.14159265359,37,23.4944733333,87.3171633333
0.0,0.0,38,23.4944733333,87.3171633333
0.0,0.0,39,23.4944733333,87.3171633333
0.0,0.0,40,23.4944733333,87.3171633333
0.0,0.0,41,23.4944733333,87.3171633333
0.169954374966,-1.57079632055,42,23.4944733333,87.3171616667
0.0,0.0,43,23.4944733333,87.3171616667
0.0,0.0,44,23.4944733333,87.3171616667
0.0,0.0,45,23.4944733333,87.3171616667
0.169954374966,1.57079632055,46,23.4944733333,87.3171633333
0.0,0.0,47,23.4944733333,87.3171633333
0.0,0.0,48,23.4944733333,87.3171633333
0.0,0.0,49,23.4944733333,87.3171633333
0.0,0.0,50,23.4944733333,87.3171633333
0.0,0.0,51,23.4944733333,87.3171633333
0.0,0.0,52,23.4944733333,87.3171633333
0.0,0.0,53,23.4944733333,87.3171633333
0.0,0.0,54,23.4944733333,87.3171633333
0.0,0.0,55,23.4944733333,87.3171633333
0.0,0.0,56,23.4944733333,87.3171633333
0.169995346176,2.39938086414,57,23.4944716667,87.317165
0.170241350611,2.84490958074,58,23.4944666667,87.3171666667
0.170231175775,2.84492634465,59,23.4944616667,87.3171683333
0.00970358790864,3.14159265359,60,23.4944566667,87.3171683333
0.00646918798464,3.14159265359,61,23.4944533333,87.3171683333
0.00646899391323,3.14159265359,62,23.49445,87.3171683333
0.0064689939194,3.14159265359,63,23.4944466667,87.3171683333
0.170241382797,2.84490952771,64,23.4944416667,87.31717
0.170241389233,2.84490951657,65,23.4944366667,87.3171716667
0.00646918798464,3.14159265359,66,23.4944333333,87.3171716667
0.170077499142,2.71166318368,67,23.49443,87.3171733333
0.170241404254,2.84490949254,68,23.494425,87.317175
0.00646899391323,3.14159265359,69,23.4944216667,87.317175
0.170456377624,2.91620993318,70,23.494415,87.3171766667
0.170231242288,2.84492623542,71,23.49441,87.3171783333
0.00646899391323,3.14159265359,72,23.4944066667,87.3171783333
0.170231253015,-2.84492621757,73,23.4944016667,87.3171766667
0.00323459399541,3.14159265359,74,23.4944,87.3171766667
0.170087732571,-2.7116403539,75,23.4943966667,87.317175
0.0,0.0,76,23.4943966667,87.317175
0.0,0.0,77,23.4943966667,87.317175
0.0,0.0,78,23.4943966667,87.317175
0.0,0.0,79,23.4943966667,87.317175
0.0,0.0,80,23.4943966667,87.317175
0.0,0.0,81,23.4943966667,87.317175
0.0,0.0,82,23.4943966667,87.317175
0.0,0.0,83,23.4943966667,87.317175
0.0,0.0,84,23.4943966667,87.317175
0.0,0.0,85,23.4943966667,87.317175
0.0,0.0,86,23.4943966667,87.317175
0.0,0.0,87,23.4943966667,87.317175
0.00323459398923,3.14159265359,88,23.494395,87.317175
0.0,0.0,89,23.494395,87.317175
0.0,0.0,90,23.494395,87.317175
0.0,0.0,91,23.494395,87.317175
0.0,0.0,92,23.494395,87.317175
0.0,0.0,93,23.494395,87.317175
0.0,0.0,94,23.494395,87.317175
0.0,0.0,95,23.494395,87.317175
0.0,0.0,96,23.494395,87.317175
0.0,0.0,97,23.494395,87.317175
0.0,0.0,98,23.494395,87.317175
