#Speed,Bearing,time,lat,lng
0.0,0.0,1,23.4945183333,87.317155
0.0,0.0,2,23.4945183333,87.317155
0.0,0.0,3,23.4945183333,87.317155
0.0,0.0,4,23.4945183333,87.317155
0.0,0.0,5,23.4945183333,87.317155
0.0,0.0,6,23.4945183333,87.317155
0.0,0.0,7,23.4945183333,87.317155
0.0,0.0,8,23.4945183333,87.317155
0.0,0.0,9,23.4945183333,87.317155
0.0,0.0,10,23.4945183333,87.317155
0.0,0.0,11,23.4945183333,87.317155
0.0,0.0,12,23.4945183333,87.317155
0.0,0.0,13,23.4945183333,87.317155
0.0,0.0,14,23.4945183333,87.317155
0.0,0.0,15,23.4945183333,87.317155
0.0,0.0,16,23.4945183333,87.317155
0.0,0.0,17,23.4945183333,87.317155
0.0,0.0,18,23.4945183333,87.317155
0.0,0.0,19,23.4945183333,87.317155
0.0,0.0,20,23.4945183333,87.317155
0.0,0.0,21,23.4945183333,87.317155
0.0,0.0,22,23.4945183333,87.317155
0.0,0.0,23,23.4945183333,87.317155
0.0,0.0,24,23.4945183333,87.317155
0.0,0.0,25,23.4945183333,87.317155
0.0,0.0,26,23.4945183333,87.317155
0.0,0.0,27,23.4945183333,87.317155
0.0,0.0,28,23.4945183333,87.317155
0.0,0.0,29,23.4945183333,87.317155
0.0,0.0,30,23.4945183333,87.317155
0.0,0.0,31,23.4945183333,87.317155
0.0,0.0,32,23.4945183333,87.317155
0.0,0.0,33,23.4945183333,87.317155
0.0,0.0,34,23.4945183333,87.317155
0.0,0.0,35,23.4945183333,87.317155
0.0,0.0,36,23.4945183333,87.317155
0.0,0.0,37,23.4945183333,87.317155
0.0,0.0,38,23.4945183333,87.317155
0.0,0.0,39,23.4945183333,87.317155
0.0,0.0,40,23.4945183333,87.317155
0.0,0.0,41,23.4945183333,87.317155
0.0,0.0,42,23.4945183333,87.317155
0.0,0.0,43,23.4945183333,87.317155
0.0,0.0,44,23.4945183333,87.317155
0.0,0.0,45,23.4945183333,87.317155
0.0,0.0,46,23.4945183333,87.317155
0.0,0.0,47,23.4945183333,87.317155
0.0,0.0,48,23.4945183333,87.317155
0.0,0.0,49,23.4945183333,87.317155
0.0,0.0,50,23.4945183333,87.317155
0.0,0.0,51,23.4945183333,87.317155
0.0,0.0,52,23.4945183333,87.317155
0.0,0.0,53,23.4945183333,87.317155
0.0,0.0,54,23.4945183333,87.317155
0.0,0.0,55,23.4945183333,87.317155
0.0,0.0,56,23.4945183333,87.317155
0.0,0.0,57,23.4945183333,87.317155
0.0,0.0,58,23.4945183333,87.317155
0.0,0.0,59,23.4945183333,87.317155
0.0,0.0,60,23.4945183333,87.317155
0.0,0.0,61,23.4945183333,87.317155
0.0,0.0,62,23.4945183333,87.317155
0.0,0.0,63,23.4945183333,87.317155
0.0,0.0,64,23.4945183333,87.317155
0.0,0.0,65,23.4945183333,87.317155
0.0,0.0,66,23.4945183333,87.317155
0.0,0.0,67,23.4945183333,87.317155
0.0,0.0,68,23.4945183333,87.317155
0.0,0.0,69,23.4945183333,87.317155
0.0,0.0,70,23.4945183333,87.317155
0.0,0.0,71,23.4945183333,87.317155
0.0,0.0,72,23.4945183333,87.317155
0.0,0.0,73,23.4945183333,87.317155
0.0,0.0,74,23.4945183333,87.317155
0.0,0.0,75,23.4945183333,87.317155
0.0,0.0,76,23.4945183333,87.317155
0.0,0.0,77,23.4945183333,87.317155
0.0,0.0,78,23.4945183333,87.317155
0.0,0.0,79,23.4945183333,87.317155
0.0,0.0,80,23.4945183333,87.317155
0.0,0.0,81,23.4945183333,87.317155
0.0,0.0,82,23.4945183333,87.317155
0.0,0.0,83,23.4945183333,87.317155
0.340057313063,-2.59283823568,84,23.4945133333,87.3171516667
0.340067519649,-2.59282486685,85,23.4945083333,87.3171483333
0.170077402504,-2.7116633989,86,23.494505,87.3171466667
0.170087597271,-2.71164065574,87,23.4945016667,87.317145
0.169995313339,-2.39941086051,88,23.4945,87.3171433333
0.0,0.0,89,23.4945,87.3171433333
0.169954340581,-1.57079632055,90,23.4945,87.3171416667
0.0,0.0,91,23.4945,87.3171416667
0.0,0.0,92,23.4945,87.3171416667
0.0,0.0,93,23.4945,87.3171416667
