#Speed,Bearing,time,lat,lng
0.00323459399541,3.14159265359,1,23.4945483333,87.3171466667
0.0,0.0,2,23.4945483333,87.3171466667
0.0,0.0,3,23.4945483333,87.3171466667
0.0,0.0,4,23.4945483333,87.3171466667
0.0,0.0,5,23.4945483333,87.3171466667
0.0,0.0,6,23.4945483333,87.3171466667
0.0,0.0,7,23.4945483333,87.3171466667
0.0,0.0,8,23.4945483333,87.3171466667
0.0,0.0,9,23.4945483333,87.3171466667
0.0,0.0,10,23.4945483333,87.3171466667
0.0,0.0,11,23.4945483333,87.3171466667
0.0,0.0,12,23.4945483333,87.3171466667
0.0,0.0,13,23.4945483333,87.3171466667
0.16998505348,2.39941103461,14,23.4945466667,87.3171483333
0.0,0.0,15,23.4945466667,87.3171483333
0.00323459399541,3.14159265359,16,23.494545,87.3171483333
0.16999525747,2.39941102238,17,23.4945433333,87.31715
0.00323439991783,3.14159265359,18,23.4945416667,87.31715
0.0,0.0,19,23.4945416667,87.31715
0.0,0.0,20,23.4945416667,87.31715
0.169995261768,-2.39941101073,21,23.49454,87.3171483333
0.0,0.0,22,23.49454,87.3171483333
0.0,0.0,23,23.49454,87.3171483333
0.0,0.0,24,23.49454,87.3171483333
0.0,0.0,25,23.49454,87.3171483333
0.0,0.0,26,23.49454,87.3171483333
0.0,0.0,27,23.49454,87.3171483333
0.0,0.0,28,23.49454,87.3171483333
0.0,0.0,29,23.49454,87.3171483333
0.171068896809,2.98991390776,30,23.49453,87.31715
0.17106890962,2.98991389633,31,23.49452,87.3171516667
0.0258761697305,3.14159265359,32,23.4945066667,87.3171516667
0.34212775983,2.98991833937,33,23.4944866667,87.317155
0.17364874647,3.05841107394,34,23.4944683333,87.3171566667
0.0291107637136,3.14159265359,35,23.4944533333,87.3171566667
0.172429516579,3.0400473377,36,23.4944383333,87.3171583333
0.0258761697305,3.14159265359,37,23.494425,87.3171583333
0.340672329036,-2.88532884487,38,23.4944133333,87.317155
0.340672346158,-2.88532672139,39,23.4944016667,87.3171516667
0.171456038906,3.01132599475,40,23.49439,87.3171533333
0.0226417698127,3.14159265359,41,23.4943783333,87.3171533333
0.171058971912,-2.9899226863,42,23.4943683333,87.3171516667
0.170732411299,-2.96018490415,43,23.49436,87.31715
0.510048097115,-2.53908730216,44,23.4943533333,87.317145
0.50992502628,-2.19936336602,45,23.49435,87.31714
0.509976333372,-2.39941026858,46,23.494345,87.317135
0.509925057065,-2.19936333776,47,23.4943416667,87.31713
0.0,0.0,48,23.4943416667,87.31713
0.0,0.0,49,23.4943416667,87.31713
0.169964742603,-1.57079632055,50,23.4943416667,87.3171283333
0.0,0.0,51,23.4943416667,87.3171283333
0.0,0.0,52,23.4943416667,87.3171283333
0.0,0.0,53,23.4943416667,87.3171283333
0.0,0.0,54,23.4943416667,87.3171283333
0.0,0.0,55,23.4943416667,87.3171283333
0.0,0.0,56,23.4943416667,87.3171283333
0.0,0.0,57,23.4943416667,87.3171283333
0.0,0.0,58,23.4943416667,87.3171283333
0.0,0.0,59,23.4943416667,87.3171283333
0.0,0.0,60,23.4943416667,87.3171283333
0.0,0.0,61,23.4943416667,87.3171283333
0.0,0.0,62,23.4943416667,87.3171283333
0.0,0.0,63,23.4943416667,87.3171283333
0.0,0.0,64,23.4943416667,87.3171283333
0.0,0.0,65,23.4943416667,87.3171283333
0.0,0.0,66,23.4943416667,87.3171283333
0.0,0.0,67,23.4943416667,87.3171283333
0.0,0.0,68,23.4943416667,87.3171283333
0.0,0.0,69,23.4943416667,87.3171283333
0.0,0.0,70,23.4943416667,87.3171283333
0.0,0.0,71,23.4943416667,87.3171283333
0.0,0.0,72,23.4943416667,87.3171283333
0.0,0.0,73,23.4943416667,87.3171283333
0.0,0.0,74,23.4943416667,87.3171283333
0.0,0.0,75,23.4943416667,87.3171283333
0.00323459398923,3.14159265359,76,23.49434,87.3171283333
0.012938181904,3.14159265359,77,23.4943333333,87.3171283333
0.170241528702,2.84490928714,78,23.4943283333,87.31713
0.00970358790864,3.14159265359,79,23.4943233333,87.31713
0.170087831361,2.71164013388,80,23.49432,87.3171316667
0.17007764517,2.71166285754,81,23.4943166667,87.3171333333
0.00323459399541,3.14159265359,82,23.494315,87.3171333333
0.339991105012,2.39939520266,83,23.4943116667,87.3171366667
0.00323439991783,0.0,84,23.4943133333,87.3171366667
0.0,0.0,85,23.4943133333,87.3171366667
0.0,0.0,86,23.4943133333,87.3171366667
0.0,0.0,87,23.4943133333,87.3171366667
0.0,0.0,88,23.4943133333,87.3171366667
0.00323439991783,3.14159265359,89,23.4943116667,87.3171366667
0.0,0.0,90,23.4943116667,87.3171366667
0.00323459399541,3.14159265359,91,23.49431,87.3171366667
0.0,0.0,92,23.49431,87.3171366667
0.0,0.0,93,23.49431,87.3171366667
0.0,0.0,94,23.49431,87.3171366667
0.0,0.0,95,23.49431,87.3171366667
0.0,0.0,96,23.49431,87.3171366667
0.00323459398923,3.14159265359,97,23.4943083333,87.3171366667
0.0,0.0,98,23.4943083333,87.3171366667
0.003234399924,3.14159265359,99,23.4943066667,87.3171366667
0.00323459398923,3.14159265359,100,23.494305,87.3171366667
0.0,0.0,101,23.494305,87.3171366667
0.169985370876,2.39944000507,102,23.4943033333,87.3171383333
0.0,0.0,103,23.4943033333,87.3171383333
0.00323439991783,3.14159265359,104,23.4943016667,87.3171383333
0.0,0.0,105,23.4943016667,87.3171383333
0.0,0.0,106,23.4943016667,87.3171383333
0.00323459399541,3.14159265359,107,23.4943,87.3171383333
0.00323459398923,3.14159265359,108,23.4942983333,87.3171383333
0.00323439993017,3.14159265359,109,23.4942966667,87.3171383333
0.170087873104,2.71165142338,110,23.4942933333,87.31714
0.00646899391323,3.14159265359,111,23.49429,87.31714
0.169995586234,2.39941006056,112,23.4942883333,87.3171416667
0.169985388669,2.39941005295,113,23.4942866667,87.3171433333
0.00323459398923,3.14159265359,114,23.494285,87.3171433333
0.0,0.0,115,23.494285,87.3171433333
0.0,0.0,116,23.494285,87.3171433333
0.0,0.0,117,23.494285,87.3171433333
0.0,0.0,118,23.494285,87.3171433333
0.0,0.0,119,23.494285,87.3171433333
0.0,0.0,120,23.494285,87.3171433333
0.0,0.0,121,23.494285,87.3171433333
0.0,0.0,122,23.494285,87.3171433333
0.0,0.0,123,23.494285,87.3171433333
0.0,0.0,124,23.494285,87.3171433333
0.0,0.0,125,23.494285,87.3171433333
0.0,0.0,126,23.494285,87.3171433333
0.0,0.0,127,23.494285,87.3171433333
0.0,0.0,128,23.494285,87.3171433333
0.0,0.0,129,23.494285,87.3171433333
0.0,0.0,130,23.494285,87.3171433333
0.0,0.0,131,23.494285,87.3171433333
0.0,0.0,132,23.494285,87.3171433333
0.0,0.0,133,23.494285,87.3171433333
0.0,0.0,134,23.494285,87.3171433333
0.0,0.0,135,23.494285,87.3171433333
0.0,0.0,136,23.494285,87.3171433333
0.0,0.0,137,23.494285,87.3171433333
0.0,0.0,138,23.494285,87.3171433333
0.0,0.0,139,23.494285,87.3171433333
0.0,0.0,140,23.494285,87.3171433333
0.00323459399541,3.14159265359,141,23.4942833333,87.3171433333
0.0,0.0,142,23.4942833333,87.3171433333
0.0,0.0,143,23.4942833333,87.3171433333
0.0,0.0,144,23.4942833333,87.3171433333
0.0,0.0,145,23.4942833333,87.3171433333
0.0,0.0,146,23.4942833333,87.3171433333
0.0,0.0,147,23.4942833333,87.3171433333
0.0,0.0,148,23.4942833333,87.3171433333
0.0,0.0,149,23.4942833333,87.3171433333
0.00323439991783,3.14159265359,150,23.4942816667,87.3171433333
0.170446389187,-2.91622277169,151,23.494275,87.3171416667
0.510140721591,-2.63854816824,152,23.4942666667,87.3171366667
0.510140758515,-2.63855321117,153,23.4942583333,87.3171316667
0.509976687912,-2.39940992183,154,23.4942533333,87.3171266667
0.51004850469,-2.53907992045,155,23.4942466667,87.3171216667
0.849968032281,-2.39940986031,156,23.4942383333,87.3171133333
0.680031465396,-2.50862115808,157,23.49423,87.3171066667
0.679972467533,-2.39940980602,158,23.4942233333,87.3171
0.680126353679,-2.59283054335,159,23.4942133333,87.3170933333
0.680031592856,-2.50862106882,160,23.494205,87.3170866667
0.679880262675,-2.06993787805,161,23.4942016667,87.31708
0.339981206359,-2.39942466081,162,23.4941983333,87.3170766667
0.339991407288,-2.3993947601,163,23.494195,87.3170733333
0.170077806231,-2.7116624986,164,23.4941916667,87.3170716667
0.170732656469,-2.96018679573,165,23.4941833333,87.31707
0.510387120294,-2.76709598125,166,23.4941716667,87.317065
0.850419810681,-2.71165329545,167,23.494155,87.3170566667
0.510909693987,-2.87310585603,168,23.4941383333,87.3170516667
