#lat,long,speed,altitude,time
23.557653357754134,87.29874666282171,6.936914920806885,26.15131819528302,06:25:44,
23.557565460919424,87.2987533051669,7.228651523590088,29.01703692411172,06:25:45,
23.55748953897737,87.29877267865236,7.6333088874816895,31.96674995958587,06:25:46,
23.557423258306656,87.29878713100513,8.28477954864502,35.80742089454229,06:25:47,
23.557361432453703,87.29878995768276,8.28477954864502,37.964135931709926,06:25:48,
23.55730104572207,87.29878653903657,7.219560146331787,40.23532149521893,06:25:49,
23.55724929362824,87.298781819472,5.80532693862915,41.87903476854139,06:25:50,
23.557192066592812,87.29877483482,5.80532693862915,42.99621131847026,06:25:51,
23.55695701426974,87.29881754227993,10.550623893737793,42.55509208768116,06:25:54,
23.555143431290922,87.29878827504359,0.0,39.28842109494375,06:26:19,
23.555092593589922,87.29881926166722,4.7101874351501465,37.42379892335066,06:26:20,
23.555050210373725,87.2988191669029,4.7101874351501465,37.42379892335066,06:26:21,
23.555007827157528,87.29881907213861,4.7101874351501465,37.42379892335066,06:26:22,
23.554916684646567,87.29870167712352,0.0,31.572586458450324,06:26:28,
23.554879094360203,87.29869398888736,5.314237117767334,31.26662882207869,06:26:29,
23.554778339545255,87.29864555656214,5.391817092895508,30.11447728506003,06:26:30,
23.554730394150194,87.29863745756133,5.391817092895508,30.11447728506003,06:26:31,
23.554686054348434,87.2986268094463,5.413128852844238,29.946779549820583,06:26:32,
23.55462578208957,87.29859521774617,5.478543758392334,31.160466360033467,06:26:33,
23.554539595582558,87.29860899060643,5.17465353012085,33.14466307792165,06:26:35,
23.55449164392082,87.29859347765507,5.337247371673584,33.39362602731533,06:26:36,
23.55436619403113,87.29849043736725,7.702746391296387,33.45882054433669,06:26:37,
23.554299220373174,87.29847096747851,7.702746391296387,33.45882054433669,06:26:38,
23.55423224671522,87.29845149759969,7.702746391296387,33.45882054433669,06:26:39,
23.55096585503836,87.29681671000817,6.441788196563721,31.37249103032531,06:27:23,
23.550921029765956,87.29689293525776,6.441788196563721,31.13954167370881,06:27:24,
23.55094834914353,87.29696402150921,6.341188430786133,32.14752621890972,06:27:25,
23.55094996636363,87.2970274217924,6.527465343475342,32.860270547235906,06:27:26,
23.55092964326627,87.29712127893362,9.09067440032959,34.4642888415476,06:27:27,
23.550911151607234,87.2972068967064,8.63422966003418,35.9625974970443,06:27:28,
23.55088253590868,87.29728988139611,8.854606628417969,37.04273095102499,06:27:29,
23.550839842727267,87.29736840469812,8.854606628417969,38.017238243576855,06:27:30,
23.55079995536814,87.29745985016825,9.887009620666504,38.284621749062836,06:27:31,
23.55076370115097,87.2975461190313,9.947288513183594,39.14792411455299,06:27:32,
23.55068290449763,87.29771721696332,10.278627395629883,40.26092658432559,06:27:34,
23.550644374383978,87.29779988703976,10.13205623626709,42.32904110273946,06:27:35,
23.55060853480219,87.29788112456059,10.091203689575195,44.721256105739265,06:27:36,
23.55052266747362,87.2980472999534,10.542731285095215,47.95629718210057,06:27:38,
23.55047478937332,87.29812518959535,10.453448295593262,49.61383051754115,06:27:39,
23.550423273845794,87.29820204294765,10.65060043334961,50.948780139842796,06:27:40,
23.550367786746243,87.29826911159184,10.608168601989746,52.84163636541364,06:27:41,
23.550318789837522,87.29832104136835,10.56915283203125,53.75377754081903,06:27:42,
23.550268121808767,87.29837750363828,10.739102363586426,55.21967927914174,06:27:43,
23.550219019456723,87.29844654599158,11.032796859741211,55.95034320953212,06:27:44,
23.550168326131214,87.29852999605065,11.526344299316406,55.105654221047274,06:27:45,
23.550111525458963,87.2986201239415,11.972416877746582,52.414302228514664,06:27:46,
23.55005663688422,87.29871823342894,12.12845516204834,49.80545220393158,06:27:47,
23.550004243145434,87.29881335953351,12.095637321472168,47.211462319258374,06:27:48,
23.54994903833093,87.29890954511258,12.098531723022461,44.35558909273432,06:27:49,
23.549893864043565,87.29900788935936,12.282581329345703,42.18988432625872,06:27:50,
23.549842624383665,87.29910185905919,11.680258750915527,40.08054986199674,06:27:51,
23.54978915230936,87.29920054198757,11.509660720825195,37.986894192350746,06:27:52,
23.5497380192634,87.29928743607529,11.290350914001465,35.96648194268648,06:27:53,
23.54968228558964,87.29936654681357,10.680022239685059,35.67731203708183,06:27:54,
23.549630870955223,87.29943781073558,10.680022239685059,35.51073836530972,06:27:55,
23.54958323454344,87.29952155247503,10.208805084228516,35.14581851899529,06:27:56,
23.549526433058514,87.29959696073439,10.431791305541992,32.96139072671081,06:27:57,
23.54947141758471,87.29966744839261,10.431791305541992,31.850594039226937,06:27:58,
23.549430441043853,87.2997230517587,10.295345306396484,32.20664150789886,06:27:59,
23.54940331596575,87.29977029870835,9.87609577178955,32.14066333015181,06:28:00,
23.54938374584669,87.29982175968838,9.71137809753418,30.877441663537986,06:28:01,
23.54934827188221,87.29986956802243,9.489266395568848,30.63752841331086,06:28:02,
23.549299668381504,87.29992791531782,9.232793807983398,31.71383065009659,06:28:03,
23.54925090715929,87.29998301957455,9.23110294342041,32.61274664487321,06:28:04,
23.549201188350388,87.30004430137122,9.23110294342041,33.512005063203276,06:28:05,
23.54915410892508,87.30011618364334,8.702939987182617,33.0433324097728,06:28:06,
23.54910925717737,87.3001917382836,8.682646751403809,32.712087042191726,06:28:07,
23.549053193921374,87.30026695886129,8.682646751403809,32.865234394058184,06:28:08,
23.548996900750467,87.30033806477933,9.087431907653809,33.25661952479998,06:28:09,
23.54895208123244,87.30040772774093,8.916630744934082,32.99016417783355,06:28:10,
23.548899560214895,87.30047492118615,8.460467338562012,32.922678720044594,06:28:11,
