155,23.56437,87.2829116667,m
6,23.572085,87.2784183333,m
5,23.5736516667,87.2765066667,m
12,23.5796333333,87.2734633333,m
23,23.5823183333,87.2759983333,m
13,23.581025,87.27805,m
4,23.57867,87.282705,m
6,23.58721,87.2834783333,m
13,23.5888,87.2819683333,m
12,23.5906133333,87.2845433333,m
14,23.5862733333,87.2875333333,m
8,23.5800283333,87.2874716667,m
3,23.5792916667,87.2915333333,m
4,23.575055,87.2914783333,m
8,23.5741983333,87.29563,m
7,23.5740633333,87.299495,m
172,23.57211,87.302545,m
3,23.5625883333,87.29875,m
14,23.5599783333,87.2987666667,m
2,23.5512616667,87.296565,m
49,23.5466433333,87.3098666667,m
10,23.5424533333,87.3069716667,m
5,23.5422683333,87.3064216667,m
8,23.5434016667,87.3045883333,m
4,23.544615,87.30206,m
40,23.5433316667,87.30119,m
3,23.5417783333,87.3001033333,m
2,23.540525,87.2992816667,m
8,23.53887,87.2982083333,m
6,23.5375566667,87.2967616667,m
63,23.5357566667,87.2976266667,m
17,23.5281966667,87.311175,m
42,23.5271966667,87.3111583333,m
11,23.5190083333,87.311265,m
9,23.5036366667,87.3077383333,m
3,23.5002583333,87.3060116667,m
145,23.4946216667,87.3171466667,m
