170,23.5644,87.2829583333,m
14,23.5645566667,87.2823666667,m
6,23.5672433333,87.2868066667,m
2,23.5720083333,87.2852883333,m
5,23.572095,87.2784183333,m
5,23.5736783333,87.276525,m
23,23.5796383333,87.2734783333,m
35,23.58232,87.2760183333,m
14,23.5786716667,87.2826966667,m
7,23.57978,87.283385,m
57,23.5888266667,87.2819983333,m
5,23.586325,87.2875866667,m
22,23.57933,87.2915483333,m
5,23.574115,87.29162,m
3,23.5742233333,87.29564,m
69,23.57413,87.29926,m
88,23.5722583333,87.302615,m
12,23.57172,87.3025966667,m
7,23.5681316667,87.2988916667,m
24,23.5601066667,87.2988066667,m
2,23.5512983333,87.296595,m
11,23.548245,87.303785,m
18,23.54451,87.3083816667,m
20,23.5424933333,87.3069683333,m
15,23.5433966667,87.3045466667,m
16,23.54459,87.3020366667,m
6,23.54316,87.301095,m
9,23.541795,87.3001183333,m
20,23.54054,87.299265,m
7,23.538875,87.2982166667,m
17,23.5375666667,87.2967316667,m
99,23.5355716667,87.2973033333,m
40,23.5281916667,87.3111633333,m
61,23.52724,87.3111716667,m
8,23.5004083333,87.3059566667,m
286,23.4946233333,87.3171816667,m
