169,23.5643333333,87.2830716667,m
10,23.57197,87.2773566667,m
3,23.5795983333,87.27348,m
100,23.5823183333,87.2760316667,m
4,23.5817616667,87.2767466667,m
5,23.5803166667,87.2794066667,m
10,23.5827283333,87.2833033333,m
5,23.5871416667,87.2834966667,m
35,23.5887366667,87.2819216667,m
3,23.59064,87.284535,m
2,23.5888666667,87.28631,m
7,23.5863633333,87.2875816667,m
14,23.57997,87.2874816667,m
22,23.57929,87.2915633333,m
19,23.5749883333,87.2914833333,m
85,23.5721416667,87.3025616667,m
5,23.56806,87.3024983333,m
8,23.5681516667,87.2988783333,m
2,23.5624983333,87.2987716667,m
15,23.5599916667,87.2987766667,m
3,23.544425,87.30831,m
2,23.542455,87.30692,m
5,23.5446233333,87.3020716667,m
2,23.5433616667,87.301215,m
2,23.541785,87.300125,m
19,23.537575,87.2967766667,m
2,23.5357316667,87.2962716667,m
40,23.5357383333,87.29759,m
11,23.52824,87.31117,m
8,23.5003866667,87.3059666667,m
251,23.4946183333,87.3172166667,m
