Latitude,Longitude,Altitude,Timestamp
23.49454,87.3171766667,73.5,11:40:21
23.4945366667,87.317175,73.5,11:40:22
23.4945366667,87.3171733333,73.7,11:40:23
23.494535,87.3171716667,73.8,11:40:24
23.494535,87.3171716667,73.8,11:40:25
23.494535,87.3171716667,73.8,11:40:26
23.494535,87.3171716667,73.8,11:40:27
23.494535,87.31717,73.8,11:40:28
23.494535,87.3171716667,73.8,11:40:29
23.494535,87.31717,73.8,11:40:30
23.494535,87.31717,73.8,11:40:31
23.494535,87.3171716667,73.8,11:40:32
23.494535,87.3171716667,73.8,11:40:33
23.494535,87.3171716667,73.8,11:40:34
23.494535,87.3171716667,73.8,11:40:35
23.494535,87.31717,73.8,11:40:36
23.494535,87.31717,73.8,11:40:37
23.494535,87.31717,73.8,11:40:38
23.494535,87.31717,73.8,11:40:39
23.494535,87.31717,73.8,11:40:40
23.494535,87.31717,73.8,11:40:41
23.494535,87.31717,73.8,11:40:42
23.494535,87.31717,73.8,11:40:43
23.494535,87.31717,73.8,11:40:44
23.494535,87.31717,73.8,11:40:45
23.494535,87.31717,73.8,11:40:46
23.494535,87.31717,73.8,11:40:47
23.494535,87.31717,73.8,11:40:48
23.494535,87.31717,73.8,11:40:49
23.494535,87.31717,73.8,11:40:50
23.494535,87.31717,73.8,11:40:51
23.494535,87.31717,73.8,11:40:52
23.494535,87.31717,73.8,11:40:53
23.494535,87.31717,73.8,11:40:54
23.494535,87.31717,73.8,11:40:55
23.494535,87.31717,73.8,11:40:56
23.494535,87.31717,73.8,11:40:57
23.494535,87.31717,73.8,11:40:58
23.494535,87.31717,73.8,11:40:59
23.494535,87.31717,73.8,11:41:00
23.494535,87.31717,73.8,11:41:01
23.494535,87.31717,73.8,11:41:02
23.494535,87.31717,73.8,11:41:03
23.494535,87.31717,73.8,11:41:04
23.494535,87.31717,73.8,11:41:05
23.494535,87.31717,73.8,11:41:06
23.494535,87.31717,73.8,11:41:07
23.494535,87.31717,73.8,11:41:08
23.494535,87.31717,73.8,11:41:09
23.494535,87.31717,73.8,11:41:10
23.494535,87.3171716667,73.8,11:41:11
23.494535,87.31717,73.8,11:41:12
23.494535,87.31717,73.8,11:41:13
23.494535,87.31717,73.8,11:41:14
23.494535,87.31717,73.8,11:41:15
23.494535,87.31717,73.8,11:41:16
23.494535,87.31717,73.8,11:41:17
23.494535,87.31717,73.8,11:41:18
23.494535,87.31717,73.8,11:41:19
23.494535,87.31717,73.8,11:41:20
23.494535,87.31717,73.8,11:41:21
23.494535,87.31717,73.8,11:41:22
23.494535,87.31717,73.8,11:41:23
23.494535,87.31717,73.8,11:41:24
23.494535,87.31717,73.8,11:41:25
23.494535,87.31717,73.8,11:41:26
23.494535,87.31717,73.8,11:41:27
23.494535,87.31717,73.8,11:41:28
23.494535,87.31717,73.8,11:41:29
23.494535,87.31717,73.8,11:41:30
23.494535,87.31717,73.8,11:41:31
23.494535,87.31717,73.8,11:41:32
23.494535,87.3171716667,73.8,11:41:33
23.494535,87.3171716667,73.8,11:41:34
23.494535,87.3171716667,73.8,11:41:35
23.494535,87.3171716667,73.8,11:41:36
23.494535,87.3171716667,73.8,11:41:37
23.494535,87.3171716667,73.8,11:41:38
23.494535,87.3171716667,73.8,11:41:39
23.494535,87.31717,73.8,11:41:40
23.494535,87.31717,73.8,11:41:41
23.494535,87.31717,73.8,11:41:42
23.4945333333,87.31717,73.9,11:41:43
23.49453,87.3171683333,73.9,11:41:44
23.494525,87.317165,74.1,11:41:45
23.4945233333,87.3171633333,74.1,11:41:46
23.49452,87.3171633333,74.1,11:41:47
23.4945166667,87.3171616667,74.1,11:41:48
23.4945133333,87.3171616667,74.1,11:41:49
23.49451,87.31716,74.0,11:41:50
23.4945066667,87.3171583333,74.0,11:41:51
23.4945033333,87.3171566667,74.0,11:41:52
23.4945016667,87.3171566667,74.1,11:41:53
23.4944966667,87.317155,74.1,11:41:54
23.4944916667,87.3171533333,74.1,11:41:55
23.4944883333,87.3171516667,74.1,11:41:56
23.494485,87.3171516667,74.1,11:41:57
23.4944833333,87.3171533333,74.0,11:41:58
23.4944833333,87.3171516667,74.0,11:41:59
23.4944833333,87.3171516667,74.0,11:42:00
23.4944833333,87.3171533333,74.0,11:42:01
23.494485,87.3171533333,73.9,11:42:02
23.494485,87.3171533333,73.9,11:42:03
23.494485,87.3171533333,73.9,11:42:04
23.494485,87.3171533333,73.9,11:42:05
23.494485,87.3171533333,73.8,11:42:06
23.494485,87.3171533333,73.9,11:42:07
23.494485,87.3171533333,73.9,11:42:08
23.494485,87.3171533333,73.9,11:42:09
23.494485,87.3171533333,73.9,11:42:10
23.494485,87.3171533333,73.9,11:42:11
23.494485,87.3171533333,73.9,11:42:12
23.494485,87.3171533333,73.9,11:42:13
23.494485,87.3171533333,73.9,11:42:14
23.494485,87.3171533333,73.9,11:42:15
23.494485,87.3171533333,73.9,11:42:16
23.494485,87.3171533333,73.9,11:42:17
23.494485,87.3171533333,73.9,11:42:18
23.494485,87.3171533333,73.9,11:42:19
23.494485,87.3171533333,73.9,11:42:20
23.494485,87.3171533333,73.9,11:42:21
23.494485,87.3171533333,73.9,11:42:22
23.494485,87.3171533333,73.9,11:42:23
23.494485,87.3171533333,73.9,11:42:24
23.494485,87.3171533333,73.9,11:42:25
23.494485,87.3171533333,73.9,11:42:26
23.494485,87.3171533333,73.9,11:42:27
23.494485,87.3171533333,73.9,11:42:28
23.494485,87.3171533333,73.9,11:42:29
23.494485,87.3171533333,73.9,11:42:30
23.494485,87.3171533333,73.9,11:42:31
23.494485,87.3171533333,73.9,11:42:32
23.494485,87.3171533333,73.9,11:42:33
23.494485,87.3171533333,73.9,11:42:34
23.494485,87.3171533333,73.9,11:42:35
23.494485,87.3171533333,73.9,11:42:36
23.4944833333,87.3171533333,73.9,11:42:37
23.4944833333,87.3171533333,73.9,11:42:38
23.4944833333,87.3171533333,73.9,11:42:39
23.4944833333,87.3171533333,73.9,11:42:40
23.4944833333,87.3171533333,73.9,11:42:41
23.4944833333,87.3171533333,73.9,11:42:42
23.4944833333,87.3171533333,73.9,11:42:43
23.4944833333,87.3171533333,73.9,11:42:44
23.4944833333,87.3171533333,73.9,11:42:45
23.4944833333,87.3171533333,73.9,11:42:46
23.4944833333,87.3171533333,73.9,11:42:47
23.4944833333,87.3171533333,73.9,11:42:48
23.4944833333,87.3171533333,73.9,11:42:49
23.4944833333,87.3171533333,73.9,11:42:50
23.4944833333,87.3171533333,73.9,11:42:51
23.4944833333,87.3171533333,73.9,11:42:52
23.4944833333,87.3171533333,73.9,11:42:53
23.4944833333,87.3171533333,73.9,11:42:54
23.4944833333,87.3171533333,73.9,11:42:55
23.4944833333,87.3171533333,73.9,11:42:56
23.4944833333,87.3171533333,73.9,11:42:57
23.4944833333,87.3171533333,73.9,11:42:58
23.4944833333,87.3171533333,73.9,11:42:59
