Latitude,Longitude,Altitude,Timestamp
23.494565,87.3171866667,81.3,12:12:02
23.494565,87.3171866667,81.3,12:12:03
23.494565,87.3171866667,81.3,12:12:04
23.494565,87.3171866667,81.3,12:12:05
23.494565,87.3171866667,81.3,12:12:06
23.494565,87.317185,81.3,12:12:07
23.494565,87.317185,81.3,12:12:08
23.494565,87.317185,81.3,12:12:09
23.494565,87.317185,81.3,12:12:10
23.494565,87.317185,81.3,12:12:11
23.494565,87.317185,81.3,12:12:12
23.494565,87.317185,81.3,12:12:13
23.494565,87.317185,81.3,12:12:14
23.494565,87.317185,81.3,12:12:15
23.494565,87.317185,81.3,12:12:16
23.494565,87.317185,81.3,12:12:17
23.494565,87.317185,81.3,12:12:18
23.494565,87.317185,81.3,12:12:19
23.494565,87.317185,81.3,12:12:20
23.494565,87.317185,81.3,12:12:21
23.494565,87.317185,81.3,12:12:22
23.494565,87.3171866667,81.2,12:12:23
23.494565,87.3171866667,81.1,12:12:24
23.494565,87.3171866667,81.0,12:12:25
23.4945633333,87.3171866667,80.9,12:12:26
23.4945633333,87.3171866667,80.8,12:12:27
23.4945633333,87.3171866667,80.6,12:12:28
23.4945633333,87.3171866667,80.5,12:12:29
23.4945633333,87.3171866667,80.4,12:12:30
23.4945633333,87.317185,80.2,12:12:31
23.4945633333,87.317185,80.1,12:12:32
23.4945633333,87.317185,80.0,12:12:33
23.4945633333,87.317185,79.9,12:12:34
23.4945616667,87.317185,79.8,12:12:35
23.4945616667,87.317185,79.7,12:12:36
23.4945616667,87.3171833333,79.7,12:12:37
23.49456,87.3171833333,79.6,12:12:38
23.49456,87.3171833333,79.5,12:12:39
23.4945583333,87.3171816667,79.4,12:12:40
23.4945533333,87.31718,79.4,12:12:41
23.4945483333,87.317175,79.4,12:12:42
23.4945433333,87.31717,79.4,12:12:43
23.4945366667,87.317165,79.4,12:12:44
23.4945333333,87.3171616667,79.3,12:12:45
23.4945283333,87.3171583333,79.3,12:12:46
23.4945283333,87.3171583333,79.3,12:12:47
23.4945266667,87.3171583333,79.2,12:12:48
23.494525,87.3171583333,79.2,12:12:49
23.494525,87.3171566667,79.2,12:12:50
23.4945233333,87.3171566667,79.1,12:12:51
23.4945216667,87.317155,79.1,12:12:52
23.4945216667,87.317155,79.0,12:12:53
23.49452,87.317155,79.0,12:12:54
23.49452,87.317155,78.9,12:12:55
23.49452,87.317155,78.9,12:12:56
23.4945183333,87.3171533333,78.8,12:12:57
23.4945183333,87.3171533333,78.8,12:12:58
23.4945183333,87.3171533333,78.8,12:12:59
23.4945166667,87.3171533333,78.8,12:13:00
23.4945166667,87.3171533333,78.8,12:13:01
23.4945166667,87.3171533333,78.8,12:13:02
23.494515,87.3171533333,78.7,12:13:03
23.494515,87.3171533333,78.7,12:13:04
23.494515,87.3171533333,78.7,12:13:05
23.494515,87.3171533333,78.7,12:13:06
23.494515,87.3171533333,78.7,12:13:07
23.494515,87.3171533333,78.7,12:13:08
23.494515,87.3171533333,78.7,12:13:09
23.494515,87.3171533333,78.7,12:13:10
23.494515,87.3171533333,78.7,12:13:11
23.494515,87.3171533333,78.7,12:13:12
23.494515,87.3171533333,78.7,12:13:13
23.494515,87.3171533333,78.7,12:13:14
23.494515,87.3171533333,78.7,12:13:15
23.494515,87.3171533333,78.7,12:13:16
23.494515,87.3171533333,78.7,12:13:17
23.494515,87.3171533333,78.7,12:13:18
23.4945116667,87.31715,78.7,12:13:19
23.4945066667,87.3171466667,78.8,12:13:20
23.4945016667,87.3171433333,78.8,12:13:21
23.4944966667,87.31714,78.8,12:13:22
23.4944933333,87.3171383333,78.8,12:13:23
23.4944883333,87.317135,78.8,12:13:24
23.4944866667,87.317135,78.9,12:13:25
23.494485,87.3171333333,78.9,12:13:26
23.494485,87.3171333333,78.8,12:13:27
23.494485,87.3171333333,78.7,12:13:28
23.494485,87.3171333333,78.7,12:13:29
23.494485,87.3171333333,78.7,12:13:30
23.494485,87.3171333333,78.7,12:13:31
23.494485,87.3171333333,78.7,12:13:32
23.494485,87.3171333333,78.7,12:13:33
23.494485,87.3171333333,78.7,12:13:34
23.494485,87.3171333333,78.7,12:13:35
23.494485,87.3171333333,78.7,12:13:36
23.494485,87.3171333333,78.7,12:13:37
23.494485,87.3171333333,78.7,12:13:38
23.494485,87.3171333333,78.7,12:13:39
23.494485,87.3171333333,78.7,12:13:40
23.494485,87.3171333333,78.7,12:13:41
23.494485,87.3171333333,78.7,12:13:42
23.494485,87.3171333333,78.7,12:13:43
23.494485,87.3171333333,78.7,12:13:44
23.494485,87.3171333333,78.7,12:13:45
23.494485,87.3171333333,78.7,12:13:46
23.494485,87.3171333333,78.7,12:13:47
23.494485,87.3171333333,78.7,12:13:48
23.494485,87.3171333333,78.7,12:13:49
23.494485,87.3171333333,78.7,12:13:50
23.494485,87.3171333333,78.7,12:13:51
23.494485,87.3171333333,78.7,12:13:52
23.49448,87.3171316667,78.7,12:13:53
23.4944766667,87.3171316667,78.6,12:13:54
23.4944733333,87.3171283333,78.6,12:13:55
23.4944716667,87.3171266667,78.6,12:13:56
23.4944683333,87.3171283333,78.5,12:13:57
23.4944683333,87.3171266667,78.5,12:13:58
23.4944666667,87.3171266667,78.5,12:13:59
23.4944683333,87.3171266667,78.5,12:14:00
23.4944683333,87.3171266667,78.5,12:14:01
23.4944683333,87.3171266667,78.5,12:14:02
23.4944666667,87.3171266667,78.5,12:14:03
23.4944666667,87.3171266667,78.5,12:14:04
23.4944666667,87.3171266667,78.6,12:14:05
23.4944666667,87.3171266667,78.6,12:14:06
23.4944666667,87.3171266667,78.6,12:14:07
