Latitude,Longitude,Altitude,Timestamp
23.49452,87.3171,68.0,09:11:45
23.49452,87.3170983333,68.0,09:11:46
23.49452,87.3170966667,68.0,09:11:47
23.49452,87.3170966667,68.0,09:11:48
23.49452,87.3170966667,68.0,09:11:49
23.49452,87.3170966667,68.0,09:11:50
23.49452,87.3170966667,68.0,09:11:51
23.49452,87.3170966667,68.0,09:11:52
23.4945183333,87.3170966667,68.0,09:11:53
23.4945183333,87.3170966667,68.0,09:11:54
23.4945166667,87.3170966667,68.1,09:11:55
23.494515,87.317095,68.1,09:11:56
23.4945083333,87.3170933333,68.1,09:11:57
23.4945,87.31709,68.1,09:11:58
23.4944916667,87.3170883333,68.2,09:11:59
23.49448,87.317085,68.1,09:12:00
23.4944733333,87.3170833333,68.0,09:12:01
23.49446,87.31708,67.9,09:12:02
23.494445,87.31708,68.0,09:12:03
23.4944233333,87.3170766667,68.0,09:12:04
23.4944066667,87.3170766667,67.9,09:12:05
23.4943916667,87.3170766667,67.9,09:12:06
23.4943833333,87.3170783333,67.9,09:12:07
23.49438,87.3170816667,68.0,09:12:08
23.4943783333,87.3170816667,68.0,09:12:09
23.494375,87.317085,68.0,09:12:10
23.494375,87.317085,68.0,09:12:11
23.494375,87.317085,68.0,09:12:12
23.4943733333,87.317085,68.0,09:12:13
23.4943716667,87.317085,68.0,09:12:14
23.494365,87.317085,68.1,09:12:15
23.49436,87.317085,68.1,09:12:16
23.4943533333,87.317085,68.2,09:12:17
23.4943466667,87.3170833333,68.3,09:12:18
23.4943433333,87.3170833333,68.4,09:12:19
23.49434,87.3170816667,68.4,09:12:20
23.4943383333,87.3170816667,68.5,09:12:21
23.4943366667,87.3170816667,68.5,09:12:22
23.4943366667,87.3170816667,68.5,09:12:23
23.4943366667,87.3170816667,68.5,09:12:24
23.4943366667,87.3170816667,68.5,09:12:25
23.4943366667,87.3170816667,68.6,09:12:26
23.4943366667,87.3170816667,68.6,09:12:27
23.4943366667,87.3170816667,68.6,09:12:28
23.4943366667,87.3170816667,68.6,09:12:29
23.4943383333,87.3170816667,68.6,09:12:30
23.4943383333,87.3170816667,68.6,09:12:31
23.4943383333,87.3170816667,68.6,09:12:32
23.4943366667,87.3170816667,68.6,09:12:33
23.4943366667,87.3170816667,68.6,09:12:34
23.4943366667,87.3170816667,68.6,09:12:35
23.4943366667,87.3170816667,68.6,09:12:36
23.4943366667,87.3170816667,68.7,09:12:37
23.4943366667,87.3170816667,68.7,09:12:38
23.4943366667,87.3170816667,68.7,09:12:39
23.4943366667,87.3170816667,68.7,09:12:40
23.4943366667,87.3170816667,68.7,09:12:41
23.4943366667,87.3170816667,68.7,09:12:42
23.4943366667,87.3170816667,68.7,09:12:43
23.4943366667,87.3170816667,68.7,09:12:44
23.4943366667,87.3170816667,68.7,09:12:45
23.4943366667,87.3170816667,68.7,09:12:46
23.4943366667,87.3170816667,68.7,09:12:47
23.4943366667,87.3170816667,68.7,09:12:48
23.4943366667,87.3170816667,68.7,09:12:49
23.4943366667,87.3170816667,68.7,09:12:50
23.4943366667,87.3170816667,68.7,09:12:51
23.4943366667,87.3170816667,68.7,09:12:52
23.4943366667,87.3170816667,68.7,09:12:53
23.4943366667,87.3170816667,68.7,09:12:54
23.4943366667,87.3170816667,68.7,09:12:55
23.4943366667,87.3170816667,68.6,09:12:56
23.4943366667,87.3170816667,68.6,09:12:57
23.4943366667,87.3170816667,68.6,09:12:58
23.4943366667,87.3170816667,68.6,09:12:59
23.4943366667,87.3170816667,68.6,09:13:00
23.4943366667,87.3170816667,68.6,09:13:01
23.4943366667,87.3170816667,68.6,09:13:02
23.4943366667,87.3170816667,68.6,09:13:03
23.4943366667,87.3170816667,68.6,09:13:04
23.4943366667,87.3170816667,68.6,09:13:05
23.4943366667,87.3170816667,68.6,09:13:06
23.4943366667,87.3170816667,68.6,09:13:07
23.4943366667,87.3170816667,68.6,09:13:08
23.4943366667,87.3170816667,68.6,09:13:09
23.4943366667,87.3170816667,68.6,09:13:10
23.4943366667,87.3170816667,68.6,09:13:11
23.4943366667,87.3170816667,68.6,09:13:12
23.4943366667,87.3170816667,68.6,09:13:13
23.4943366667,87.3170816667,68.6,09:13:14
23.4943366667,87.3170816667,68.6,09:13:15
