Latitude,Longitude,Altitude,Timestamp
23.4945433333,87.3171733333,67.2,12:38:53
23.4945433333,87.3171733333,67.2,12:38:54
23.4945433333,87.3171733333,67.2,12:38:55
23.4945433333,87.3171733333,67.2,12:38:56
23.4945433333,87.3171733333,67.2,12:38:57
23.4945433333,87.3171733333,67.2,12:38:58
23.4945433333,87.3171733333,67.2,12:38:59
23.4945433333,87.3171733333,67.2,12:39:00
23.4945433333,87.3171733333,67.2,12:39:01
23.4945433333,87.3171733333,67.2,12:39:02
23.4945433333,87.3171733333,67.2,12:39:03
23.4945433333,87.3171733333,67.2,12:39:04
23.4945433333,87.3171733333,67.2,12:39:05
23.4945433333,87.317175,67.2,12:39:06
23.4945433333,87.317175,67.2,12:39:07
23.4945433333,87.317175,67.2,12:39:08
23.4945433333,87.317175,67.2,12:39:09
23.4945433333,87.317175,67.2,12:39:10
23.4945433333,87.317175,67.2,12:39:11
23.4945433333,87.317175,67.2,12:39:12
23.4945433333,87.317175,67.2,12:39:13
23.4945433333,87.317175,67.2,12:39:14
23.4945433333,87.317175,67.2,12:39:15
23.4945433333,87.317175,67.2,12:39:16
23.4945433333,87.317175,67.2,12:39:17
23.4945433333,87.317175,67.2,12:39:18
23.4945433333,87.317175,67.2,12:39:19
23.4945433333,87.317175,67.2,12:39:20
23.4945433333,87.317175,67.2,12:39:21
23.4945433333,87.317175,67.2,12:39:22
23.4945433333,87.317175,67.2,12:39:23
23.4945433333,87.317175,67.2,12:39:24
23.4945433333,87.317175,67.2,12:39:25
23.4945433333,87.317175,67.2,12:39:26
23.4945416667,87.317175,67.2,12:39:27
23.49454,87.317175,67.3,12:39:28
23.4945333333,87.3171733333,67.2,12:39:29
23.4945266667,87.3171733333,67.2,12:39:30
23.4945233333,87.317175,67.1,12:39:31
23.4945183333,87.3171766667,67.0,12:39:32
23.4945133333,87.3171766667,67.3,12:39:33
23.4945083333,87.3171766667,67.3,12:39:34
23.4945033333,87.3171766667,67.3,12:39:35
23.4944983333,87.3171783333,67.2,12:39:36
23.494495,87.31718,67.1,12:39:37
23.4944916667,87.31718,67.0,12:39:38
23.49449,87.3171783333,66.9,12:39:39
23.49449,87.3171783333,66.8,12:39:40
23.49449,87.3171783333,66.8,12:39:41
23.4944883333,87.3171783333,66.8,12:39:42
23.4944866667,87.3171766667,66.8,12:39:43
23.4944833333,87.3171766667,66.8,12:39:44
23.4944816667,87.3171766667,66.8,12:39:45
23.494475,87.3171766667,66.8,12:39:46
23.4944683333,87.317175,66.6,12:39:47
23.4944616667,87.317175,66.6,12:39:48
23.4944533333,87.317175,66.7,12:39:49
23.4944433333,87.317175,66.8,12:39:50
23.4944316667,87.3171783333,67.0,12:39:51
23.4944233333,87.3171833333,67.0,12:39:52
23.4944183333,87.3171816667,67.2,12:39:53
23.4944133333,87.3171833333,67.3,12:39:54
23.4944116667,87.317185,67.3,12:39:55
23.4944133333,87.317185,67.4,12:39:56
23.4944166667,87.3171883333,67.3,12:39:57
23.4944166667,87.3171883333,67.3,12:39:58
23.4944166667,87.3171883333,67.3,12:39:59
23.4944166667,87.31719,67.3,12:40:00
23.4944166667,87.3171866667,67.3,12:40:01
23.494415,87.3171866667,67.3,12:40:02
23.494415,87.3171866667,67.4,12:40:03
23.4944133333,87.3171866667,67.4,12:40:04
23.494415,87.3171866667,67.4,12:40:05
23.4944183333,87.3171883333,67.5,12:40:06
23.49442,87.3171916667,67.5,12:40:07
23.4944216667,87.317195,67.7,12:40:08
23.4944233333,87.317195,67.7,12:40:09
23.4944233333,87.3171966667,67.8,12:40:10
23.494425,87.3171966667,68.0,12:40:11
23.4944233333,87.3171966667,68.0,12:40:12
23.49442,87.3171966667,68.2,12:40:13
23.4944166667,87.3171966667,68.3,12:40:14
23.494415,87.3171983333,68.4,12:40:15
23.4944116667,87.3171966667,68.6,12:40:16
23.4944066667,87.3171933333,68.8,12:40:17
23.4944016667,87.3171916667,68.9,12:40:18
23.4943966667,87.3171883333,69.1,12:40:19
23.4943933333,87.3171866667,69.1,12:40:20
23.4943883333,87.3171833333,69.3,12:40:21
23.4943866667,87.3171816667,69.3,12:40:22
23.4943833333,87.31718,69.3,12:40:23
23.4943816667,87.3171783333,69.4,12:40:24
23.49438,87.317175,69.4,12:40:25
23.4943783333,87.3171733333,69.4,12:40:26
23.4943766667,87.3171716667,69.4,12:40:27
23.494375,87.3171716667,69.4,12:40:28
23.4943733333,87.31717,69.4,12:40:29
23.4943716667,87.3171683333,69.5,12:40:30
23.4943683333,87.317165,69.6,12:40:31
23.4943666667,87.3171616667,69.8,12:40:32
23.4943666667,87.31716,69.8,12:40:33
23.4943633333,87.3171583333,70.1,12:40:34
23.4943616667,87.3171566667,70.3,12:40:35
23.49436,87.317155,70.4,12:40:36
23.4943583333,87.3171533333,70.6,12:40:37
23.4943566667,87.3171516667,70.8,12:40:38
23.4943533333,87.3171483333,71.1,12:40:39
23.4943533333,87.3171466667,71.2,12:40:40
23.4943533333,87.317145,71.3,12:40:41
23.4943516667,87.3171433333,71.3,12:40:42
23.49435,87.3171433333,71.3,12:40:43
23.49435,87.3171433333,71.5,12:40:44
23.4943483333,87.3171433333,71.7,12:40:45
23.494345,87.31715,71.2,12:40:46
23.4943416667,87.3171516667,71.3,12:40:47
23.4943383333,87.3171516667,71.4,12:40:48
23.494335,87.3171533333,71.5,12:40:49
23.4943316667,87.317155,71.7,12:40:50
23.4943266667,87.3171583333,71.7,12:40:51
23.49432,87.3171583333,71.9,12:40:52
23.4943133333,87.3171583333,72.0,12:40:53
23.4943066667,87.31716,72.1,12:40:54
23.4942983333,87.3171583333,72.2,12:40:55
23.49429,87.3171566667,72.4,12:40:56
23.4942816667,87.317155,72.4,12:40:57
23.4942716667,87.317155,72.4,12:40:58
23.4942666667,87.3171533333,72.4,12:40:59
23.4942616667,87.3171483333,72.4,12:41:00
23.4942566667,87.3171433333,72.4,12:41:01
23.4942583333,87.3171383333,72.5,12:41:02
23.49426,87.317135,72.3,12:41:03
