Latitude,Longitude,Altitude,Timestamp
23.4945416667,87.3171633333,71.2,14:38:07
23.4945416667,87.3171633333,71.2,14:38:08
23.4945416667,87.3171633333,71.2,14:38:09
23.4945416667,87.3171633333,71.2,14:38:10
23.4945416667,87.3171616667,71.2,14:38:11
23.4945383333,87.3171583333,71.2,14:38:12
23.494535,87.3171566667,71.2,14:38:13
23.494535,87.3171566667,71.2,14:38:14
23.494535,87.317155,71.2,14:38:15
23.494535,87.317155,71.3,14:38:16
23.494535,87.317155,71.2,14:38:17
23.494535,87.317155,71.2,14:38:18
23.494535,87.317155,71.2,14:38:19
23.494535,87.317155,71.1,14:38:20
23.494535,87.317155,71.1,14:38:21
23.494535,87.317155,71.1,14:38:22
23.494535,87.317155,71.1,14:38:23
23.494535,87.317155,71.1,14:38:24
23.494535,87.317155,71.1,14:38:25
23.494535,87.317155,71.1,14:38:26
23.494535,87.3171533333,71.2,14:38:27
23.494535,87.3171533333,71.2,14:38:28
23.494535,87.3171533333,71.2,14:38:29
23.494535,87.3171533333,71.2,14:38:30
23.494535,87.3171533333,71.2,14:38:31
23.494535,87.3171533333,71.2,14:38:32
23.494535,87.3171533333,71.2,14:38:33
23.494535,87.3171533333,71.2,14:38:34
23.494535,87.3171533333,71.2,14:38:35
23.494535,87.3171533333,71.2,14:38:36
23.494535,87.3171533333,71.2,14:38:37
23.494535,87.3171533333,71.2,14:38:38
23.494535,87.3171533333,71.2,14:38:39
23.494535,87.3171533333,71.2,14:38:40
23.494535,87.3171533333,71.2,14:38:41
23.494535,87.3171533333,71.2,14:38:42
23.494535,87.3171533333,71.2,14:38:43
23.494535,87.3171533333,71.2,14:38:44
23.494535,87.3171533333,71.2,14:38:45
23.494535,87.3171533333,71.2,14:38:46
23.494535,87.3171533333,71.2,14:38:47
23.494535,87.3171533333,71.2,14:38:48
23.494535,87.3171533333,71.2,14:38:49
23.494535,87.3171533333,71.2,14:38:50
23.494535,87.3171533333,71.2,14:38:51
23.494535,87.3171533333,71.2,14:38:52
23.494535,87.3171533333,71.2,14:38:53
23.4945333333,87.3171533333,71.2,14:38:54
23.4945333333,87.3171533333,71.2,14:38:55
23.4945333333,87.3171533333,71.3,14:38:56
23.4945333333,87.3171533333,71.3,14:38:57
23.4945333333,87.3171533333,71.3,14:38:58
23.4945333333,87.3171533333,71.3,14:38:59
23.4945333333,87.3171533333,71.3,14:39:00
23.4945333333,87.3171533333,71.3,14:39:01
23.4945333333,87.3171533333,71.3,14:39:02
23.4945333333,87.3171533333,71.3,14:39:03
23.4945333333,87.3171533333,71.3,14:39:04
23.4945333333,87.3171533333,71.3,14:39:05
23.4945333333,87.3171533333,71.3,14:39:06
23.4945333333,87.3171533333,71.3,14:39:07
23.4945333333,87.3171533333,71.3,14:39:08
23.4945333333,87.3171533333,71.3,14:39:09
23.4945333333,87.3171533333,71.3,14:39:10
23.4945333333,87.3171533333,71.3,14:39:11
23.4945333333,87.3171533333,71.3,14:39:12
23.4945333333,87.3171533333,71.3,14:39:13
23.4945333333,87.3171533333,71.3,14:39:14
23.4945333333,87.3171533333,71.3,14:39:15
23.4945333333,87.3171533333,71.3,14:39:16
23.4945333333,87.3171533333,71.3,14:39:17
23.4945333333,87.3171533333,71.3,14:39:18
23.4945333333,87.3171533333,71.3,14:39:19
23.4945333333,87.3171533333,71.3,14:39:20
23.4945333333,87.3171533333,71.3,14:39:21
23.4945333333,87.3171533333,71.3,14:39:22
23.4945333333,87.3171533333,71.3,14:39:23
