23.564355,87.28303,98.4,19:29:54
23.564355,87.28303,98.4,19:29:55
23.564355,87.28303,98.4,19:29:56
23.564355,87.28303,98.4,19:29:57
23.564355,87.28303,98.4,19:29:58
23.564355,87.28303,98.4,19:29:59
23.564355,87.28303,98.4,19:30:00
23.564355,87.28303,98.4,19:30:01
23.564355,87.28303,98.4,19:30:02
23.564355,87.28303,98.4,19:30:03
23.564355,87.28303,98.4,19:30:04
23.564355,87.28303,98.4,19:30:05
23.564355,87.28303,98.4,19:30:06
23.564355,87.28303,98.4,19:30:07
23.564355,87.28303,98.4,19:30:08
23.564355,87.28303,98.4,19:30:09
23.564355,87.28303,98.4,19:30:10
23.564355,87.28303,98.4,19:30:11
23.564355,87.28303,98.4,19:30:12
23.564355,87.28303,98.4,19:30:13
23.564355,87.28303,98.4,19:30:14
23.564355,87.28303,98.4,19:30:15
23.564355,87.28303,98.4,19:30:16
23.564355,87.28303,98.4,19:30:17
23.564355,87.28303,98.4,19:30:18
23.564355,87.28303,98.4,19:30:19
23.564355,87.28303,98.4,19:30:20
23.564355,87.28303,98.4,19:30:21
23.564355,87.28303,98.4,19:30:22
23.564355,87.28303,98.4,19:30:23
23.564355,87.28303,98.4,19:30:24
23.564355,87.28303,98.4,19:30:25
23.564355,87.28303,98.4,19:30:26
23.564355,87.28303,98.4,19:30:27
23.564355,87.28303,98.4,19:30:28
23.564355,87.28303,98.4,19:30:29
23.564355,87.28303,98.4,19:30:30
23.564355,87.28303,98.4,19:30:31
23.564355,87.28303,98.4,19:30:32
23.564355,87.28303,98.4,19:30:33
23.564355,87.28303,98.4,19:30:34
23.564355,87.28303,98.4,19:30:35
23.564355,87.28303,98.4,19:30:36
23.564355,87.28303,98.4,19:30:37
23.564355,87.28303,98.4,19:30:38
23.564355,87.28303,98.4,19:30:39
23.564355,87.28303,98.4,19:30:40
23.564355,87.28303,98.4,19:30:41
23.564355,87.28303,98.4,19:30:42
23.564355,87.28303,98.4,19:30:43
23.564355,87.28303,98.4,19:30:44
23.564355,87.28303,98.4,19:30:45
23.564355,87.28303,98.4,19:30:46
23.564355,87.28303,98.4,19:30:47
23.564355,87.28303,98.4,19:30:48
23.564355,87.28303,98.4,19:30:49
23.564355,87.28303,98.4,19:30:50
23.564355,87.28303,98.4,19:30:51
23.564355,87.28303,98.4,19:30:52
23.564355,87.28303,98.4,19:30:53
23.564355,87.28303,98.4,19:30:54
23.564355,87.28303,98.4,19:30:55
23.564355,87.28303,98.4,19:30:56
23.564355,87.28303,98.4,19:30:57
23.564355,87.28303,98.4,19:30:58
23.564355,87.28303,98.4,19:30:59
23.564355,87.28303,98.4,19:31:00
23.564355,87.28303,98.4,19:31:01
23.564355,87.28303,98.4,19:31:02
23.564355,87.28303,98.4,19:31:03
23.564355,87.28303,98.4,19:31:04
23.564355,87.28303,98.4,19:31:05
23.564355,87.28303,98.4,19:31:06
23.564355,87.28303,98.4,19:31:07
23.564355,87.28303,98.4,19:31:08
23.564355,87.28303,98.4,19:31:09
23.564355,87.28303,98.4,19:31:10
23.564355,87.28303,98.4,19:31:11
23.564355,87.28303,98.4,19:31:12
23.564355,87.28303,98.4,19:31:13
23.564355,87.28303,98.4,19:31:14
23.564355,87.28303,98.4,19:31:15
23.564355,87.28303,98.4,19:31:16
23.564355,87.28303,98.4,19:31:17
23.564355,87.28303,98.4,19:31:18
23.564355,87.28303,98.4,19:31:19
23.564355,87.28303,98.4,19:31:20
23.564355,87.28303,98.4,19:31:21
23.564355,87.28303,98.4,19:31:22
23.564355,87.28303,98.4,19:31:23
23.564355,87.28303,98.4,19:31:24
23.564355,87.28303,98.4,19:31:25
23.564355,87.28303,98.4,19:31:26
23.564355,87.28303,98.4,19:31:27
23.564355,87.28303,98.4,19:31:28
23.564355,87.28303,98.4,19:31:29
23.564355,87.28303,98.4,19:31:30
23.564355,87.28303,98.4,19:31:31
23.564355,87.28303,98.4,19:31:32
23.564355,87.28303,98.4,19:31:33
23.564355,87.28303,98.4,19:31:34
23.564355,87.28303,98.4,19:31:35
23.564355,87.28303,98.4,19:31:36
23.564355,87.28303,98.4,19:31:37
23.564355,87.28303,98.4,19:31:38
23.564355,87.28303,98.4,19:31:39
23.564355,87.28303,98.4,19:31:40
23.564355,87.28303,98.4,19:31:41
23.564355,87.28303,98.4,19:31:42
23.564355,87.28303,98.4,19:31:43
23.564355,87.28303,98.4,19:31:44
23.564355,87.28303,98.4,19:31:45
23.564355,87.28303,98.4,19:31:46
23.564355,87.28303,98.4,19:31:47
23.564355,87.28303,98.4,19:31:48
23.564355,87.28303,98.4,19:31:49
23.564355,87.28303,98.4,19:31:50
23.564355,87.28303,98.4,19:31:51
23.564355,87.28303,98.4,19:31:52
23.564355,87.28303,98.4,19:31:53
23.564355,87.28303,98.4,19:31:54
23.564355,87.28303,98.4,19:31:55
23.564355,87.28303,98.4,19:31:56
23.564355,87.28303,98.4,19:31:57
23.564355,87.28303,98.4,19:31:58
23.564355,87.28303,98.4,19:31:59
23.564355,87.28303,98.4,19:32:00
23.564355,87.28303,98.4,19:32:01
23.564355,87.28303,98.4,19:32:02
