#x,y,z,time
0.10652644,-0.18109496,0.05006743,60806407
0.051132694,-0.0777643,-0.03195793,60806608
0.067111656,-0.16511598,0.0127831735,60806808
-0.1555286,-0.19281286,-0.054328486,60807008
-0.07563377,-0.39627838,-0.051132694,60807208
0.043675844,-0.02130529,0.037284255,60807407
-0.05006743,0.029827405,0.008522116,60807608
-0.07669904,0.05965481,-0.015978966,60807808
-0.023435818,-0.040480047,0.0063915867,60812407
0.09054748,-0.12783173,0.008522116,60812608,BusStop_1+
0.043675844,-0.03834952,0.008522116,60812808,BusStop_1+
-0.061785337,0.024501082,-0.008522116,60813008,BusStop_1+
-0.024501082,0.21944447,-0.034088463,60813207,BusStop_1+
0.027696876,0.07882957,-0.13209279,60813408,BusStop_1+
0.014913702,0.04261058,-0.0063915867,60813607,BusStop_1+
0.07350325,-0.070307456,0.05326322,60813808,BusStop_1+
0.02876214,-0.0031957934,0.040480047,60814007,BusStop_1+
0.10333065,-0.034088463,-0.11824435,60814207,BusStop_1+
0.070307456,0.0,0.037284255,60814407,BusStop_1+
0.023435818,-0.040480047,0.04261058,60814608,BusStop_1+
-0.00958738,-0.03195793,-0.06924219,60814808,BusStop_1+
-0.113983296,0.03195793,0.083090626,60815008,BusStop_1+
-0.066046394,-0.051132694,0.007456851,60815208,BusStop_1+
0.061785337,-0.08415589,0.041545313,60815408,BusStop_1+
-0.15339808,-0.30360037,0.058589544,60815608,BusStop_1+
-0.015978966,0.06924219,0.020240024,60815808,BusStop_1+
0.035153728,-0.023435818,0.03621899,60816008,BusStop_1+
0.0053263223,-0.039414786,0.023435818,60816208,BusStop_1+
0.10013486,0.004261058,0.0127831735,60816407,BusStop_1+
0.034088463,0.033023197,-0.022370553,60816608,BusStop_1+
-0.014913702,0.05326322,-0.025566347,60816808,BusStop_1+
-0.044741105,0.066046394,-0.029827405,60817008,BusStop_1+
-0.040480047,-0.013848438,0.043675844,60817208,BusStop_1+
0.033023197,-0.029827405,0.010652645,60817407,BusStop_1+
0.13848437,-0.067111656,-0.049002163,60817608,BusStop_1+
0.015978966,-0.099069595,0.033023197,60817808,BusStop_1+
0.10439591,-0.09054748,-0.043675844,60818008,BusStop_1+
