23.56438,87.282995,92.7,13:49:39
23.56438,87.282995,92.7,13:49:40
23.56438,87.282995,92.7,13:49:41
23.56438,87.282995,92.7,13:49:41
23.56438,87.282995,92.7,13:49:42
23.56438,87.282995,92.7,13:49:43
23.56438,87.282995,92.7,13:49:43
23.56438,87.282995,92.7,13:49:44
23.56438,87.282995,92.7,13:49:45
23.56438,87.282995,92.7,13:49:45
23.56438,87.282995,92.7,13:49:46
23.56438,87.282995,92.7,13:49:47
23.56438,87.282995,92.7,13:49:47
23.56438,87.282995,92.7,13:49:48
23.56438,87.282995,92.7,13:49:49
23.56438,87.282995,92.7,13:49:50
23.56438,87.282995,92.7,13:49:50
23.56438,87.282995,92.7,13:49:51
23.56438,87.282995,92.7,13:49:52
23.56438,87.282995,92.7,13:49:52
23.56438,87.282995,92.7,13:49:53
23.56438,87.282995,92.7,13:49:54
23.56438,87.282995,92.7,13:49:54
23.56438,87.282995,92.7,13:49:55
23.56438,87.282995,92.7,13:49:56
23.56438,87.282995,92.7,13:49:56
23.56438,87.282995,92.7,13:49:57
23.56438,87.282995,92.7,13:49:58
23.56438,87.282995,92.7,13:49:59
23.56438,87.282995,92.7,13:49:59
23.56438,87.282995,92.7,13:50:00
23.56438,87.282995,92.7,13:50:01
23.56438,87.282995,92.7,13:50:01
23.56438,87.282995,92.7,13:50:02
23.56438,87.282995,92.7,13:50:03
23.56438,87.282995,92.7,13:50:04
23.56438,87.282995,92.7,13:50:04
23.56438,87.282995,92.7,13:50:05
23.56438,87.282995,92.7,13:50:06
23.56438,87.282995,92.7,13:50:06
23.56438,87.282995,92.7,13:50:07
23.56438,87.282995,92.7,13:50:08
23.56438,87.282995,92.7,13:50:08
23.56438,87.282995,92.7,13:50:09
23.56438,87.282995,92.7,13:50:10
23.56438,87.282995,92.7,13:50:10
23.56438,87.282995,92.7,13:50:11
23.56438,87.282995,92.7,13:50:12
23.56438,87.282995,92.7,13:50:13
23.56438,87.282995,92.7,13:50:13
23.56438,87.282995,92.7,13:50:14
23.56438,87.282995,92.7,13:50:15
23.56438,87.282995,92.7,13:50:15
23.56438,87.282995,92.7,13:50:16
23.56438,87.282995,92.7,13:50:17
23.56438,87.282995,92.7,13:50:18
23.56438,87.282995,92.7,13:50:18
23.56438,87.282995,92.7,13:50:19
23.56438,87.282995,92.7,13:50:20
23.56438,87.282995,92.7,13:50:20
23.56438,87.282995,92.7,13:50:21
23.56438,87.282995,92.7,13:50:22
23.56438,87.282995,92.7,13:50:22
23.56438,87.282995,92.7,13:50:23
23.56438,87.282995,92.7,13:50:24
23.56438,87.282995,92.7,13:50:24
23.56438,87.282995,92.7,13:50:25
23.56438,87.282995,92.7,13:50:26
23.56438,87.282995,92.7,13:50:27
23.56438,87.282995,92.7,13:50:27
23.56438,87.282995,92.7,13:50:28
23.56438,87.282995,92.7,13:50:29
23.56438,87.282995,92.7,13:50:29
23.56438,87.282995,92.7,13:50:30
23.56438,87.282995,92.7,13:50:31
23.56438,87.282995,92.7,13:50:31
23.56438,87.282995,92.7,13:50:32
23.56438,87.282995,92.7,13:50:33
