23.5419616667,87.2995183333,297.2,07:30:26
23.5420283333,87.2995533333,297.2,07:30:27
23.5420783333,87.299595,292.4,07:30:28
23.5420783333,87.299595,287.5,07:30:28
23.5421266667,87.2996333333,287.5,07:30:29
23.5422016667,87.299685,280.6,07:30:31
23.5422016667,87.299685,281.6,07:30:31
23.5422783333,87.2997233333,281.6,07:30:32
23.5423366667,87.299765,279.5,07:30:33
23.5423366667,87.299765,279.9,07:30:33
23.5423983333,87.29981,279.9,07:30:34
23.54245,87.2998483333,278.9,07:30:35
23.54245,87.2998483333,277.9,07:30:35
23.5424983333,87.29988,277.9,07:30:36
23.5425333333,87.2999066667,276.6,07:30:37
23.5425616667,87.29993,275.5,07:30:38
23.5425616667,87.29993,274.7,07:30:38
23.54258,87.2999483333,274.7,07:30:39
23.5425866667,87.299955,274.5,07:30:40
23.5425866667,87.299955,272.3,07:30:40
23.54258,87.299955,272.3,07:30:41
23.54257,87.2999533333,270.8,07:30:42
23.54256,87.2999333333,264.7,07:30:43
23.54256,87.2999333333,261.6,07:30:43
23.542555,87.2999316667,261.6,07:30:44
23.54257,87.2999433333,261.5,07:30:45
23.54257,87.2999433333,262.7,07:30:45
23.5425983333,87.299965,262.7,07:30:46
23.5426283333,87.29999,262.7,07:30:47
23.5426666667,87.3000183333,262.7,07:30:48
23.5426666667,87.3000183333,262.6,07:30:48
23.5427066667,87.30005,262.6,07:30:49
23.54275,87.3000833333,262.2,07:30:50
23.54275,87.3000833333,260.8,07:30:50
23.5427966667,87.300115,260.8,07:30:51
23.5428366667,87.3001783333,259.4,07:30:52
23.5429133333,87.3002266667,259.9,07:30:53
23.5429133333,87.3002266667,260.7,07:30:53
23.5429866667,87.3002733333,260.7,07:30:54
23.54307,87.300325,263.5,07:30:55
23.54307,87.300325,264.9,07:30:55
23.5431533333,87.3003716667,264.9,07:30:56
23.5432233333,87.300395,264.9,07:30:57
23.5432983333,87.3004466667,264.4,07:30:58
23.5432983333,87.3004466667,263.5,07:30:58
23.5433716667,87.3004966667,263.5,07:30:59
23.5434533333,87.300555,263.5,07:31:00
23.5434533333,87.300555,262.0,07:31:00
23.543535,87.3006216667,262.0,07:31:01
23.5436266667,87.3006883333,262.3,07:31:02
