23.5643683333,87.2829116667,102.9,16:48:50
23.5643683333,87.2829133333,102.9,16:48:51
23.5643683333,87.2829133333,102.9,16:48:51
23.5643683333,87.2829133333,102.9,16:48:52
23.5643683333,87.2829116667,102.9,16:48:53
23.5643683333,87.2829116667,102.9,16:48:54
23.5643683333,87.2829116667,102.8,16:48:54
23.5643683333,87.2829116667,102.8,16:48:55
23.5643683333,87.2829116667,102.8,16:48:56
23.5643683333,87.2829116667,102.8,16:48:56
23.5643683333,87.2829116667,102.8,16:48:57
23.5643683333,87.2829116667,102.8,16:48:58
23.5643683333,87.2829116667,102.8,16:48:58
23.5643683333,87.2829116667,102.8,16:48:59
23.5643683333,87.2829116667,102.8,16:49:00
23.5643683333,87.2829116667,102.8,16:49:00
23.5643683333,87.2829116667,102.8,16:49:01
23.5643683333,87.2829116667,102.8,16:49:02
23.5643683333,87.2829116667,102.8,16:49:03
23.5643683333,87.2829116667,102.8,16:49:03
23.5643683333,87.2829116667,102.8,16:49:04
23.5643683333,87.2829116667,102.8,16:49:05
23.5643683333,87.2829116667,102.9,16:49:05
23.5643683333,87.2829116667,102.9,16:49:06
23.5643683333,87.2829116667,102.9,16:49:07
23.5643683333,87.2829116667,102.9,16:49:07
23.5643683333,87.2829116667,102.9,16:49:08
23.5643683333,87.2829116667,102.9,16:49:09
23.5643683333,87.2829116667,102.9,16:49:09
23.5643683333,87.2829116667,102.9,16:49:10
23.5643683333,87.2829116667,102.9,16:49:11
23.5643683333,87.2829116667,102.9,16:49:12
23.5643683333,87.2829116667,102.9,16:49:12
23.5643683333,87.2829116667,102.9,16:49:13
23.5643683333,87.2829116667,102.9,16:49:14
23.5643683333,87.2829116667,102.9,16:49:14
23.5643683333,87.2829116667,102.9,16:49:15
23.5643683333,87.2829116667,102.9,16:49:16
23.5643683333,87.2829116667,102.9,16:49:16
23.5643683333,87.2829116667,102.9,16:49:17
23.5643683333,87.2829116667,102.9,16:49:18
23.5643683333,87.2829116667,102.9,16:49:18
23.5643683333,87.2829116667,102.9,16:49:19
23.5643683333,87.2829116667,102.9,16:49:20
23.5643683333,87.2829116667,102.9,16:49:21
23.5643683333,87.2829116667,102.9,16:49:21
23.5643683333,87.2829116667,102.9,16:49:22
23.5643683333,87.2829116667,102.9,16:49:23
23.5643683333,87.2829116667,102.9,16:49:23
23.5643683333,87.2829116667,102.9,16:49:24
23.5643683333,87.2829116667,102.9,16:49:25
23.5643683333,87.2829116667,102.9,16:49:25
23.5643683333,87.2829116667,102.9,16:49:26
23.5643683333,87.2829116667,102.9,16:49:27
23.5643683333,87.2829116667,102.9,16:49:27
23.5643683333,87.2829116667,102.9,16:49:28
23.5643683333,87.2829116667,102.9,16:49:29
23.5643683333,87.2829116667,102.9,16:49:30
