265,23.56435,87.283,m
12,23.5660033333,87.28482,m
12,23.5720183333,87.2853666667,m
3,23.5720666667,87.2783716667,m
14,23.5736266667,87.276505,m
26,23.5764966667,87.2748716667,m
28,23.5796066667,87.2734416667,m
3,23.580725,87.2742,m
31,23.5822983333,87.2760366667,m
11,23.5802416667,87.2794866667,m
13,23.5827383333,87.2833583333,m
2,23.5871066667,87.283455,m
16,23.59069,87.2844766667,m
4,23.5889266667,87.2862683333,m
11,23.5869416667,87.2878916667,m
18,23.583215,87.2875183333,m
8,23.580045,87.2875166667,m
9,23.57929,87.291555,m
15,23.574105,87.2992283333,m
24,23.57201,87.3025733333,m
4,23.5678716667,87.3023233333,m
3,23.568175,87.298895,m
12,23.5599483333,87.2988483333,m
16,23.548385,87.3015433333,m
10,23.546565,87.3098916667,m
15,23.5433033333,87.3047216667,m
4,23.54457,87.3021383333,m
3,23.541725,87.3001133333,m
5,23.5404416667,87.2993,m
2,23.53887,87.2982466667,m
13,23.5375033333,87.2967433333,m
54,23.53573,87.2976366667,m
28,23.528235,87.3112266667,m
2,23.5036833333,87.3077916667,m
7,23.5002916667,87.306075,m
302,23.4946333333,87.3172133333,m
