Group ID,Consecutive Group Distance(mts),Wait time,Farthest distance(mts),Group length,Group(Wait time,Latitude,Longitude)
1,		-1.0,		1301,		69.2,		37,		['265,23.56435,87.283', '112,23.56435,87.2829983333', '6,23.5643516667,87.2829983333', '77,23.5643516667,87.2829966667', '49,23.5643533333,87.2829966667', '144,23.5643533333,87.282995', '10,23.5643533333,87.2829933333', '52,23.564355,87.2829933333', '32,23.564355,87.2829916667', '72,23.5643566667,87.2829916667', '12,23.5643583333,87.2829916667', '39,23.5643583333,87.28299', '24,23.56436,87.28299', '76,23.56436,87.2829883333', '40,23.5643616667,87.2829883333', '46,23.5643633333,87.2829883333', '54,23.564365,87.2829883333', '2,23.5644016667,87.282905', '4,23.5644016667,87.2829066667', '3,23.5644016667,87.282905', '4,23.5644033333,87.282905', '3,23.5644016667,87.282905', '14,23.5644033333,87.282905', '7,23.5644033333,87.2829033333', '8,23.5644016667,87.2828966667', '3,23.5643333333,87.2827816667', '25,23.5643333333,87.28278', '2,23.5645316667,87.2823533333', '2,23.5645333333,87.2823516667', '4,23.564535,87.2823516667', '3,23.5645333333,87.2823516667', '3,23.564535,87.2823516667', '56,23.5645333333,87.2823516667', '4,23.5646133333,87.2824333333', '12,23.5646116667,87.282435', '20,23.5646133333,87.282435', '12,23.5646116667,87.282435']
2,		288.16,		12,		0.0,		1,		['12,23.5660033333,87.28482']
3,		671.15,		12,		0.0,		1,		['12,23.5720183333,87.2853666667']
4,		712.93,		3,		0.0,		1,		['3,23.5720666667,87.2783716667']
5,		257.45,		14,		0.0,		1,		['14,23.5736266667,87.276505']
6,		359.93,		26,		0.0,		1,		['26,23.5764966667,87.2748716667']
7,		375.27,		28,		0.0,		1,		['28,23.5796066667,87.2734416667']
8,		146.41,		3,		0.0,		1,		['3,23.580725,87.2742']
9,		256.2,		31,		0.0,		1,		['31,23.5822983333,87.2760366667']
10,		419.42,		11,		0.0,		1,		['11,23.5802416667,87.2794866667']
11,		482.44,		13,		0.0,		1,		['13,23.5827383333,87.2833583333']
12,		485.84,		2,		0.0,		1,		['2,23.5871066667,87.283455']
13,		411.83,		16,		0.0,		1,		['16,23.59069,87.2844766667']
14,		267.92,		4,		0.0,		1,		['4,23.5889266667,87.2862683333']
15,		275.83,		11,		0.0,		1,		['11,23.5869416667,87.2878916667']
16,		416.13,		18,		0.0,		1,		['18,23.583215,87.2875183333']
17,		352.49,		8,		0.0,		1,		['8,23.580045,87.2875166667']
18,		420.02,		9,		0.0,		1,		['9,23.57929,87.291555']
19,		971.57,		21,		0.5,		2,		['15,23.574105,87.2992283333', '6,23.5741033333,87.2992333333']
20,		412.37,		160,		28.2,		8,		['24,23.57201,87.3025733333', '81,23.5722616667,87.3025783333', '2,23.57201,87.302575', '3,23.57201,87.302575', '13,23.5720083333,87.302575', '8,23.57201,87.302575', '8,23.57201,87.302575', '21,23.57201,87.302575']
21,		460.88,		4,		0.0,		1,		['4,23.5678716667,87.3023233333']
22,		351.04,		3,		0.0,		1,		['3,23.568175,87.298895']
23,		914.78,		12,		0.0,		1,		['12,23.5599483333,87.2988483333']
24,		1314.8,		16,		0.0,		1,		['16,23.548385,87.3015433333']
25,		874.73,		10,		0.0,		1,		['10,23.546565,87.3098916667']
26,		639.75,		15,		0.0,		1,		['15,23.5433033333,87.3047216667']
27,		298.64,		4,		0.0,		1,		['4,23.54457,87.3021383333']
28,		377.74,		3,		0.0,		1,		['3,23.541725,87.3001133333']
29,		165.04,		5,		0.0,		1,		['5,23.5404416667,87.2993']
30,		205.11,		2,		0.0,		1,		['2,23.53887,87.2982466667']
31,		215.83,		16,		0.3,		2,		['13,23.5375033333,87.2967433333', '3,23.5375033333,87.29674']
32,		217.2,		109,		16.5,		5,		['54,23.53573,87.2976366667', '46,23.5356833333,87.2975116667', '5,23.53573,87.297635', '2,23.5357416667,87.2976583333', '2,23.5357433333,87.29766']
33,		1615.54,		28,		0.0,		1,		['28,23.528235,87.3112266667']
34,		2752.39,		2,		0.0,		1,		['2,23.5036833333,87.3077916667']
35,		415.78,		7,		0.0,		1,		['7,23.5002916667,87.306075']
36,		1298.45,		626,		76.0,		17,		['302,23.4946333333,87.3172133333', '3,23.495015,87.3167766667', '46,23.4946333333,87.3172116667', '31,23.494635,87.3172116667', '8,23.494555,87.31724', '4,23.4945533333,87.3172416667', '71,23.494555,87.3172416667', '37,23.494555,87.3172433333', '29,23.4945433333,87.3172383333', '8,23.4945416667,87.3172383333', '50,23.4945416667,87.3172366667', '3,23.494525,87.3172316667', '2,23.494525,87.31723', '18,23.494525,87.3172316667', '7,23.4945183333,87.31723', '2,23.4944666667,87.31722', '5,23.4944666667,87.3172216667']
