Group ID,Consecutive Group Distance(mts),Wait time,Farthest distance(mts),Group length,Group(Wait time,Latitude,Longitude)
1,		-1.0,		607,		49.8,		76,		['48,23.56442,87.2828916667', '2,23.56439,87.2828866667', '10,23.5644,87.2828916667', '20,23.564395,87.2828733333', '4,23.5644033333,87.2828883333', '6,23.5644033333,87.28289', '2,23.5644016667,87.2828866667', '4,23.5643983333,87.28286', '4,23.5643983333,87.2828616667', '5,23.5643983333,87.28286', '6,23.564395,87.2828583333', '2,23.564375,87.282875', '17,23.564375,87.2828766667', '2,23.5643766667,87.2828766667', '26,23.56438,87.2828783333', '2,23.5643866667,87.28289', '8,23.5643866667,87.2828916667', '37,23.564385,87.2829', '5,23.5643783333,87.282905', '2,23.5643766667,87.282905', '4,23.564375,87.282905', '3,23.5643783333,87.2829066667', '7,23.5643783333,87.282905', '2,23.56441,87.2829016667', '3,23.5644116667,87.2829016667', '2,23.5644133333,87.2829016667', '15,23.564415,87.28289', '3,23.5644133333,87.28289', '2,23.5644083333,87.2828933333', '2,23.564405,87.2828933333', '3,23.564405,87.2828916667', '2,23.564405,87.28289', '2,23.5644083333,87.2828783333', '5,23.56441,87.2828766667', '14,23.5644116667,87.2828766667', '10,23.5644116667,87.2828783333', '2,23.564415,87.2828766667', '2,23.5644183333,87.28288', '2,23.564425,87.2828783333', '13,23.5644316667,87.2828883333', '10,23.564435,87.2829033333', '29,23.5644333333,87.2829033333', '2,23.5644183333,87.2828983333', '2,23.5644133333,87.2828966667', '16,23.5644116667,87.2828966667', '26,23.5644116667,87.2829016667', '4,23.56441,87.282905', '2,23.5644166667,87.2829033333', '3,23.564415,87.2829', '13,23.5644133333,87.2828983333', '5,23.5644383333,87.282915', '6,23.564445,87.282915', '3,23.564445,87.2829166667', '10,23.5644366667,87.2829266667', '30,23.5644233333,87.2829183333', '2,23.5644283333,87.2828966667', '4,23.5644266667,87.282895', '2,23.5644266667,87.2828966667', '3,23.5644233333,87.2829033333', '2,23.564425,87.2829016667', '2,23.564425,87.2829', '21,23.5644216667,87.282895', '4,23.5644233333,87.282895', '11,23.564425,87.282895', '30,23.5644266667,87.282895', '6,23.5644266667,87.282895', '6,23.564425,87.282895', '11,23.5644233333,87.2828916667', '4,23.5644216667,87.2828916667', '2,23.5644166667,87.2828883333', '3,23.5644116667,87.28289', '4,23.5644216667,87.2828883333', '3,23.5643816667,87.2827966667', '2,23.5643516667,87.2827833333', '2,23.5643516667,87.282785', '12,23.5646366667,87.2825083333']
2,		846.42,		6,		0.0,		1,		['6,23.5722483333,87.2824266667']
3,		412.31,		10,		50.2,		2,		['7,23.572085,87.278385', '3,23.571855,87.2779616667']
4,		978.72,		27,		0.2,		2,		['25,23.579625,87.27345', '2,23.5796233333,87.27345']
5,		395.74,		12,		0.0,		1,		['12,23.5823183333,87.2759883333']
6,		414.34,		14,		0.0,		1,		['14,23.5802866667,87.2793966667']
7,		382.83,		2,		0.0,		1,		['2,23.57867,87.2827133333']
8,		654.37,		2,		0.0,		1,		['2,23.5845133333,87.283475']
9,		499.85,		7,		0.2,		2,		['4,23.5887966667,87.2819866667', '3,23.5887966667,87.2819883333']
10,		328.03,		2,		0.0,		1,		['2,23.5906283333,87.2845116667']
