Group ID,Consecutive Group Distance(mts),Wait time,Farthest distance(mts),Group length,Group(Wait time,Latitude,Longitude)
1,		-1.0,		1036,		57.9,		21,		['155,23.56437,87.2829116667', '85,23.5643683333,87.2829116667', '46,23.56437,87.2829116667', '146,23.5643716667,87.2829116667', '27,23.56437,87.2829116667', '28,23.5643716667,87.2829116667', '81,23.56437,87.2829133333', '15,23.56437,87.282915', '16,23.5643683333,87.282915', '26,23.56437,87.282915', '65,23.5643683333,87.282915', '48,23.5643666667,87.282915', '95,23.5643683333,87.282915', '10,23.56437,87.282915', '105,23.56437,87.2829166667', '18,23.56437,87.282915', '40,23.5643716667,87.282915', '7,23.56437,87.28286', '10,23.56437,87.2828583333', '5,23.564345,87.2828183333', '8,23.564495,87.282365']
2,		934.92,		6,		0.0,		1,		['6,23.572085,87.2784183333']
3,		261.35,		5,		0.0,		1,		['5,23.5736516667,87.2765066667']
4,		733.89,		21,		0.2,		2,		['12,23.5796333333,87.2734633333', '9,23.5796333333,87.273465']
5,		394.81,		23,		0.0,		1,		['23,23.5823183333,87.2759983333']
6,		253.77,		13,		0.0,		1,		['13,23.581025,87.27805']
7,		541.87,		4,		0.0,		1,		['4,23.57867,87.282705']
8,		952.87,		6,		0.0,		1,		['6,23.58721,87.2834783333']
9,		234.38,		13,		0.0,		1,		['13,23.5888,87.2819683333']
10,		330.92,		12,		0.0,		1,		['12,23.5906133333,87.2845433333']
11,		570.72,		14,		0.0,		1,		['14,23.5862733333,87.2875333333']
12,		694.44,		8,		0.0,		1,		['8,23.5800283333,87.2874716667']
13,		421.95,		3,		0.0,		1,		['3,23.5792916667,87.2915333333']
14,		471.13,		4,		0.0,		1,		['4,23.575055,87.2914783333']
15,		433.71,		8,		0.0,		1,		['8,23.5741983333,87.29563']
16,		394.19,		11,		28.5,		2,		['7,23.5740633333,87.299495', '4,23.5741183333,87.2992216667']
17,		379.21,		172,		0.0,		1,		['172,23.57211,87.302545']
18,		1127.2,		3,		0.0,		1,		['3,23.5625883333,87.29875']
19,		290.22,		23,		0.2,		3,		['14,23.5599783333,87.2987666667', '2,23.5599783333,87.2987666667', '7,23.5599783333,87.298765']
20,		994.89,		2,		0.0,		1,		['2,23.5512616667,87.296565']
21,		1449.89,		200,		3.6,		10,		['49,23.5466433333,87.3098666667', '5,23.5466416667,87.3098616667', '5,23.5466416667,87.3098633333', '12,23.54664,87.3098633333', '45,23.54664,87.309865', '11,23.5466416667,87.309865', '49,23.5466416667,87.3098666667', '3,23.5466433333,87.309865', '18,23.5466433333,87.3098666667', '3,23.546615,87.30985']
22,		547.94,		15,		59.7,		2,		['10,23.5424533333,87.3069716667', '5,23.5422683333,87.3064216667']
23,		225.41,		8,		0.0,		1,		['8,23.5434016667,87.3045883333']
24,		290.91,		4,		0.0,		1,		['4,23.544615,87.30206']
25,		168.01,		40,		0.0,		1,		['40,23.5433316667,87.30119']
26,		205.19,		3,		0.0,		1,		['3,23.5417783333,87.3001033333']
27,		162.6,		2,		0.0,		1,		['2,23.540525,87.2992816667']
28,		214.1,		8,		0.0,		1,		['8,23.53887,87.2982083333']
29,		207.55,		6,		0.0,		1,		['6,23.5375566667,87.2967616667']
30,		218.72,		311,		37.1,		16,		['63,23.5357566667,87.2976266667', '2,23.5357416667,87.297565', '62,23.5357433333,87.297565', '10,23.535755,87.297625', '8,23.535755,87.2976266667', '3,23.5357566667,87.2976316667', '3,23.5357583333,87.2976316667', '9,23.5357683333,87.2976666667', '61,23.53577,87.2976683333', '34,23.53577,87.29767', '2,23.5357333333,87.2975883333', '2,23.5356966667,87.29764', '4,23.53572,87.2979283333', '2,23.53572,87.2979266667', '37,23.5357216667,87.2979266667', '9,23.5357233333,87.2979266667']
31,		1588.92,		17,		0.0,		1,		['17,23.5281966667,87.311175']
32,		111.21,		42,		0.0,		1,		['42,23.5271966667,87.3111583333']
33,		910.57,		11,		0.0,		1,		['11,23.5190083333,87.311265']
34,		1746.67,		9,		0.0,		1,		['9,23.5036366667,87.3077383333']
35,		414.87,		5,		0.2,		2,		['3,23.5002583333,87.3060116667', '2,23.5002566667,87.3060116667']
36,		1296.98,		353,		26.3,		11,		['145,23.4946216667,87.3171466667', '4,23.4946016667,87.317145', '2,23.4946016667,87.3171433333', '21,23.4946016667,87.317145', '64,23.4946033333,87.317145', '3,23.4945316667,87.3171266667', '3,23.4945316667,87.3171283333', '61,23.4944883333,87.3171233333', '14,23.4944866667,87.3171216667', '6,23.49439,87.317095', '30,23.49439,87.3170933333']
