Latitude,Longitude,Altitude,Timestamp
23.5643683333,87.283005,102.8,13:10:13
23.5643683333,87.283005,102.8,13:10:14
23.5643683333,87.283005,102.8,13:10:15
23.5643683333,87.283005,102.8,13:10:16
23.5643683333,87.283005,102.8,13:10:17
23.5643683333,87.283005,102.8,13:10:18
23.5643683333,87.283005,102.8,13:10:19
23.5643683333,87.283005,102.8,13:10:20
23.5643683333,87.283005,102.8,13:10:21
23.5643683333,87.283005,102.8,13:10:22
23.5643683333,87.283005,102.8,13:10:23
23.5643683333,87.283005,102.8,13:10:24
23.5643683333,87.283005,102.8,13:10:25
23.5643683333,87.283005,102.8,13:10:26
23.5643683333,87.283005,102.8,13:10:27
23.5643683333,87.283005,102.8,13:10:28
23.5643683333,87.283005,102.8,13:10:29
23.5643683333,87.283005,102.8,13:10:30
23.5643683333,87.283005,102.8,13:10:31
23.5643683333,87.283005,102.8,13:10:32
23.5643683333,87.283005,102.8,13:10:33
23.5643683333,87.283005,102.8,13:10:34
23.5643683333,87.283005,102.8,13:10:35
23.5643683333,87.283005,102.8,13:10:36
23.5643683333,87.283005,102.8,13:10:37
23.5643683333,87.283005,102.8,13:10:38
23.5643683333,87.283005,102.8,13:10:39
23.5643683333,87.283005,102.8,13:10:40
23.5643683333,87.283005,102.8,13:10:41
23.5643683333,87.283005,102.8,13:10:42
23.5643683333,87.283005,102.8,13:10:43
23.5643683333,87.283005,102.8,13:10:44
23.5643683333,87.283005,102.8,13:10:45
23.5643683333,87.283005,102.8,13:10:46
23.5643683333,87.283005,102.8,13:10:47
23.5643683333,87.283005,102.8,13:10:48
23.5643683333,87.283005,102.8,13:10:49
23.5643683333,87.283005,102.8,13:10:50
23.5643683333,87.283005,102.8,13:10:51
23.5643683333,87.283005,102.8,13:10:52
23.5643683333,87.283005,102.8,13:10:53
23.5643683333,87.283005,102.8,13:10:54
23.5643683333,87.283005,102.8,13:10:55
23.5643683333,87.283005,102.8,13:10:56
23.5643683333,87.283005,102.8,13:10:57
23.5643683333,87.283005,102.8,13:10:58
23.5643683333,87.283005,102.8,13:10:59
23.5643683333,87.283005,102.8,13:11:00
23.5643683333,87.283005,102.8,13:11:01
23.5643683333,87.283005,102.8,13:11:02
23.5643683333,87.283005,102.8,13:11:03
23.5643683333,87.283005,102.8,13:11:04
23.5643683333,87.283005,102.8,13:11:05
23.5643683333,87.283005,102.8,13:11:06
23.5643683333,87.283005,102.8,13:11:07
23.5643683333,87.283005,102.8,13:11:08
23.5643683333,87.283005,102.8,13:11:09
23.5643683333,87.283005,102.8,13:11:10
23.5643683333,87.283005,102.8,13:11:11
23.5643683333,87.283005,102.8,13:11:12
23.5643683333,87.283005,102.8,13:11:13
23.5643683333,87.283005,102.8,13:11:14
