Latitude,Longitude,Altitude,Timestamp
23.564325,87.2830066667,100.2,16:36:06
23.564325,87.2830066667,100.1,16:36:07
23.564325,87.2830066667,100.1,16:36:08
23.564325,87.2830066667,100.1,16:36:09
23.564325,87.2830066667,100.1,16:36:10
23.564325,87.2830066667,100.1,16:36:11
23.564325,87.2830066667,100.1,16:36:12
23.564325,87.2830066667,100.1,16:36:13
23.564325,87.2830066667,100.1,16:36:14
23.564325,87.2830066667,100.1,16:36:15
23.564325,87.2830066667,100.1,16:36:16
23.564325,87.2830066667,100.1,16:36:17
23.564325,87.2830066667,100.1,16:36:18
23.564325,87.2830066667,100.1,16:36:19
23.564325,87.2830066667,100.1,16:36:20
23.564325,87.2830066667,100.1,16:36:21
23.564325,87.2830066667,100.1,16:36:22
23.564325,87.2830066667,100.1,16:36:23
23.564325,87.2830066667,100.1,16:36:24
23.564325,87.2830066667,100.1,16:36:25
23.564325,87.2830066667,100.1,16:36:26
23.564325,87.2830066667,100.1,16:36:27
23.564325,87.2830066667,100.1,16:36:28
23.564325,87.2830066667,100.1,16:36:29
23.564325,87.2830066667,100.1,16:36:30
23.564325,87.2830066667,100.1,16:36:31
23.564325,87.2830066667,100.1,16:36:32
23.564325,87.2830066667,100.1,16:36:33
23.564325,87.2830066667,100.1,16:36:34
23.564325,87.2830066667,100.1,16:36:35
23.564325,87.2830066667,100.1,16:36:36
23.564325,87.2830066667,100.1,16:36:37
23.564325,87.2830066667,100.1,16:36:38
23.564325,87.2830066667,100.1,16:36:39
23.564325,87.2830066667,100.1,16:36:40
23.564325,87.2830066667,100.1,16:36:41
23.564325,87.2830066667,100.1,16:36:42
23.564325,87.2830066667,100.1,16:36:43
23.564325,87.2830066667,100.1,16:36:44
23.564325,87.2830066667,100.1,16:36:45
23.564325,87.2830066667,100.1,16:36:46
23.564325,87.2830066667,100.1,16:36:47
23.564325,87.2830066667,100.1,16:36:48
23.564325,87.2830066667,100.1,16:36:49
23.564325,87.2830066667,100.1,16:36:50
23.564325,87.2830066667,100.1,16:36:51
23.564325,87.2830066667,100.1,16:36:52
23.564325,87.2830066667,100.1,16:36:53
23.564325,87.2830066667,100.1,16:36:54
23.564325,87.2830066667,100.1,16:36:55
23.564325,87.2830066667,100.1,16:36:56
23.564325,87.2830066667,100.1,16:36:57
23.564325,87.2830066667,100.1,16:36:58
23.564325,87.2830066667,100.1,16:36:59
23.564325,87.2830066667,100.1,16:37:00
23.564325,87.2830066667,100.1,16:37:01
23.564325,87.2830066667,100.1,16:37:02
23.564325,87.2830066667,100.1,16:37:03
23.564325,87.2830066667,100.1,16:37:04
23.564325,87.2830066667,100.1,16:37:05
23.564325,87.2830066667,100.1,16:37:06
23.564325,87.2830066667,100.1,16:37:07
23.564325,87.2830066667,100.1,16:37:08
23.564325,87.2830066667,100.1,16:37:09
23.564325,87.2830066667,100.1,16:37:10
23.564325,87.2830066667,100.1,16:37:11
23.564325,87.2830066667,100.1,16:37:12
23.564325,87.2830066667,100.1,16:37:13
23.564325,87.2830066667,100.1,16:37:14
23.564325,87.2830066667,100.1,16:37:15
23.564325,87.2830066667,100.1,16:37:16
23.564325,87.2830066667,100.1,16:37:17
23.564325,87.2830066667,100.1,16:37:18
23.564325,87.2830066667,100.1,16:37:19
23.564325,87.2830066667,100.1,16:37:20
23.564325,87.2830066667,100.1,16:37:21
23.564325,87.2830066667,100.1,16:37:22
23.564325,87.2830066667,100.1,16:37:23
23.564325,87.2830066667,100.1,16:37:24
23.564325,87.2830066667,100.1,16:37:25
23.564325,87.2830066667,100.1,16:37:26
23.564325,87.2830066667,100.1,16:37:27
23.564325,87.2830066667,100.1,16:37:28
23.564325,87.2830066667,100.1,16:37:29
23.564325,87.2830066667,100.1,16:37:30
23.564325,87.2830066667,100.1,16:37:31
23.564325,87.2830066667,100.1,16:37:32
23.564325,87.2830066667,100.1,16:37:33
23.564325,87.2830066667,100.1,16:37:34
23.564325,87.2830066667,100.1,16:37:35
23.564325,87.2830066667,100.1,16:37:36
23.564325,87.2830066667,100.1,16:37:37
23.564325,87.2830066667,100.1,16:37:38
23.564325,87.2830066667,100.1,16:37:39
23.564325,87.2830066667,100.1,16:37:40
23.564325,87.2830066667,100.1,16:37:41
23.564325,87.2830066667,100.1,16:37:42
23.564325,87.2830066667,100.1,16:37:43
23.564325,87.2830066667,100.1,16:37:44
23.564325,87.2830066667,100.1,16:37:45
23.564325,87.2830066667,100.1,16:37:46
23.564325,87.2830066667,100.1,16:37:47
23.564325,87.2830066667,100.1,16:37:48
23.564325,87.2830066667,100.1,16:37:49
23.564325,87.2830066667,100.1,16:37:50
23.564325,87.2830066667,100.1,16:37:51
23.564325,87.2830066667,100.1,16:37:52
23.564325,87.2830066667,100.1,16:37:53
23.564325,87.2830066667,100.1,16:37:54
23.564325,87.2830066667,100.1,16:37:55
23.564325,87.2830066667,100.1,16:37:56
23.564325,87.2830066667,100.1,16:37:57
23.564325,87.2830066667,100.1,16:37:58
23.564325,87.2830066667,100.1,16:37:59
23.564325,87.2830066667,100.1,16:38:00
23.564325,87.2830066667,100.1,16:38:01
23.564325,87.2830066667,100.1,16:38:02
23.564325,87.2830066667,100.1,16:38:03
23.564325,87.2830066667,100.1,16:38:04
23.564325,87.2830066667,100.1,16:38:05
23.564325,87.2830066667,100.1,16:38:06
23.564325,87.2830066667,100.1,16:38:07
23.564325,87.2830066667,100.1,16:38:08
23.564325,87.2830066667,100.1,16:38:09
23.564325,87.2830066667,100.1,16:38:10
23.564325,87.2830066667,100.1,16:38:11
23.564325,87.2830066667,100.1,16:38:12
23.564325,87.2830066667,100.1,16:38:13
23.564325,87.2830066667,100.1,16:38:14
23.564325,87.2830066667,100.1,16:38:15
23.564325,87.2830066667,100.1,16:38:16
23.564325,87.2830066667,100.1,16:38:17
23.564325,87.2830066667,100.1,16:38:18
23.564325,87.2830066667,100.1,16:38:19
23.564325,87.2830066667,100.1,16:38:20
23.564325,87.2830066667,100.1,16:38:21
23.564325,87.2830066667,100.1,16:38:22
23.564325,87.2830066667,100.1,16:38:23
23.564325,87.2830066667,100.1,16:38:24
23.564325,87.2830066667,100.1,16:38:25
23.564325,87.2830066667,100.1,16:38:26
23.564325,87.2830066667,100.1,16:38:27
23.564325,87.2830066667,100.1,16:38:28
23.564325,87.2830066667,100.1,16:38:29
23.564325,87.2830066667,100.1,16:38:30
23.564325,87.2830066667,100.1,16:38:31
23.564325,87.2830066667,100.1,16:38:32
23.564325,87.2830066667,100.1,16:38:33
23.564325,87.2830066667,100.1,16:38:34
23.564325,87.2830066667,100.1,16:38:35
23.564325,87.2830066667,100.1,16:38:36
23.564325,87.2830066667,100.1,16:38:37
23.564325,87.2830066667,100.1,16:38:38
23.564325,87.2830066667,100.1,16:38:39
23.564325,87.2830066667,100.1,16:38:40
23.564325,87.2830066667,100.1,16:38:41
23.564325,87.2830066667,100.1,16:38:42
23.564325,87.2830066667,100.1,16:38:43
23.564325,87.2830066667,100.1,16:38:44
23.564325,87.2830066667,100.1,16:38:45
23.564325,87.2830066667,100.1,16:38:46
23.564325,87.2830066667,100.1,16:38:47
23.564325,87.2830066667,100.1,16:38:48
23.564325,87.2830066667,100.1,16:38:49
23.564325,87.2830066667,100.1,16:38:50
23.564325,87.2830066667,100.1,16:38:51
23.564325,87.2830066667,100.1,16:38:52
23.564325,87.2830066667,100.1,16:38:53
23.564325,87.2830066667,100.1,16:38:54
23.564325,87.2830066667,100.1,16:38:55
23.564325,87.2830066667,100.1,16:38:56
23.564325,87.2830066667,100.1,16:38:57
23.564325,87.2830066667,100.1,16:38:58
23.564325,87.2830066667,100.1,16:38:59
23.564325,87.2830066667,100.1,16:39:00
23.564325,87.2830066667,100.1,16:39:01
