Latitude,Longitude,Altitude,Timestamp
23.56432,87.2830666667,96.0,15:55:36
23.56433,87.2830533333,96.0,15:55:37
23.5643416667,87.283035,96.1,15:55:38
23.5643483333,87.283015,95.9,15:55:39
23.5643516667,87.282995,95.8,15:55:40
23.564355,87.282975,95.7,15:55:41
23.56436,87.282955,95.7,15:55:42
23.564365,87.28294,95.5,15:55:43
23.5643683333,87.2829283333,95.6,15:55:44
23.56437,87.2829233333,95.5,15:55:45
23.56437,87.2829216667,95.5,15:55:46
23.5643716667,87.28292,95.5,15:55:47
23.5643716667,87.28292,95.5,15:55:48
23.5643716667,87.28292,95.5,15:55:49
23.5643716667,87.28292,95.5,15:55:50
23.5643716667,87.28292,95.5,15:55:51
23.5643716667,87.28292,95.5,15:55:52
23.5643716667,87.28292,95.5,15:55:53
23.5643716667,87.28292,95.5,15:55:54
23.5643716667,87.28292,95.5,15:55:55
23.5643716667,87.28292,95.5,15:55:56
23.5643733333,87.28292,95.5,15:55:57
23.5643733333,87.28292,95.5,15:55:58
23.5643733333,87.28292,95.5,15:55:59
23.5643733333,87.28292,95.5,15:56:00
23.5643733333,87.28292,95.5,15:56:01
23.5643733333,87.28292,95.5,15:56:02
23.5643733333,87.28292,95.5,15:56:03
23.5643733333,87.28292,95.5,15:56:04
23.5643733333,87.28292,95.5,15:56:05
23.5643733333,87.28292,95.5,15:56:06
23.5643733333,87.28292,95.5,15:56:07
23.5643733333,87.28292,95.5,15:56:08
23.5643733333,87.28292,95.5,15:56:09
23.5643733333,87.28292,95.5,15:56:10
23.5643733333,87.28292,95.5,15:56:11
23.5643733333,87.28292,95.5,15:56:12
23.5643733333,87.28292,95.5,15:56:13
23.5643733333,87.28292,95.5,15:56:14
23.5643733333,87.28292,95.5,15:56:15
23.5643733333,87.28292,95.5,15:56:16
23.5643733333,87.28292,95.5,15:56:17
23.5643733333,87.28292,95.5,15:56:18
23.5643733333,87.28292,95.5,15:56:19
23.5643733333,87.28292,95.5,15:56:20
23.5643733333,87.28292,95.5,15:56:21
23.5643733333,87.28292,95.5,15:56:22
23.5643733333,87.28292,95.5,15:56:23
23.5643733333,87.28292,95.5,15:56:24
23.5643733333,87.28292,95.5,15:56:25
23.5643733333,87.28292,95.5,15:56:26
23.5643733333,87.28292,95.5,15:56:27
23.5643733333,87.28292,95.5,15:56:28
